Overriding configuration attach_ip=0.0.0.0 with cmd line 130.161.159.244
pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
406448,MrMasochism/Pixelmon,java,31,1343195325,1343195420,1343195420,1,1,1,1,0,1,14,252991,131,0,0,0.0,0.0,0.0,18,GodOfWar526,11,1.0,0,true,false
406292,MrMasochism/Pixelmon,java,30,1343132877,,1343147502,243,,1,1,0,12,15,253052,434,0,0,0.0,0.0,0.0,18,Yaseen121,0,0,0,true,false
406246,MrMasochism/Pixelmon,java,29,1343117060,1343147298,1343147298,503,503,1,1,0,1,15,253052,259,0,0,0.0,0.0,0.0,18,GodOfWar526,10,1.0,0,true,false
221563,MrMasochism/Pixelmon,java,28,1343003629,1343064217,1343064217,1009,1009,1,1,0,2,12,253041,16,0,1,0.0,0.0,0.0,18,meeees,10,1.0,4,false,false
405677,MrMasochism/Pixelmon,java,27,1342828664,1342831310,1342831310,44,44,1,1,0,2,13,252996,786,0,4,0.0,0.0,0.0,9,GodOfWar526,9,1.0,0,true,false
405567,MrMasochism/Pixelmon,java,26,1342779648,1342815558,1342815558,598,598,1,2,0,3,7,252914,36,0,10,0.0,0.0,0.0,9,GodOfWar526,8,1.0,0,true,false
405538,MrMasochism/Pixelmon,java,25,1342765379,1342765462,1342765462,1,1,1,3,0,3,8,252870,37,0,6,0.0,0.0,0.0,18,GodOfWar526,7,1.0,0,true,false
405472,MrMasochism/Pixelmon,java,24,1342723016,1342762364,1342762364,655,655,1,4,0,7,8,252196,1513,0,9,0.0,0.0,0.0,16,GodOfWar526,6,1.0,0,true,false
215987,MrMasochism/Pixelmon,java,23,1342685500,1342716079,1342716080,509,509,1,3,0,4,9,251608,74,0,15,0.0,0.0,0.0,16,meeees,9,1.0,4,false,false
215882,MrMasochism/Pixelmon,java,22,1342680586,1342680656,1342680656,1,1,1,3,0,3,9,251603,12,0,9,0.0,0.0,0.0,16,meeees,8,1.0,4,false,false
215815,MrMasochism/Pixelmon,java,21,1342676714,1342676826,1342676826,1,1,1,2,0,8,9,251459,168,0,29,0.0,0.0,0.0,16,meeees,7,1.0,4,false,false
405339,MrMasochism/Pixelmon,java,20,1342673485,1342716097,1342716097,710,710,1,1,0,9,9,251459,654,0,10,0.0,0.0,0.0,16,Hiroku,2,1.0,0,true,true
405322,MrMasochism/Pixelmon,java,19,1342652841,1342652869,1342652869,0,0,1,1,0,1,10,251456,381,0,2,0.0,0.0,0.0,16,GodOfWar526,5,1.0,0,true,false
213263,MrMasochism/Pixelmon,java,18,1342571201,1342581606,1342581606,173,173,1,1,0,3,10,252167,27,0,11,0.0,0.0,0.0,16,Grethen77,3,1.0,0,false,false
405124,MrMasochism/Pixelmon,java,17,1342565082,1342568033,1342568033,49,49,1,3,0,4,11,251999,1452,0,6,0.0,0.0,0.0,16,GodOfWar526,4,1.0,0,true,false
404971,MrMasochism/Pixelmon,java,16,1342521904,1342549919,1342549919,466,466,1,1,0,8,6,251546,487,0,19,0.0,0.0,0.0,8,Hiroku,1,1.0,0,true,true
404947,MrMasochism/Pixelmon,java,15,1342505468,1342509401,1342509401,65,65,1,2,0,1,6,251462,6,0,7,0.0,0.0,0.0,16,GodOfWar526,3,1.0,0,true,false
404916,MrMasochism/Pixelmon,java,14,1342500133,1342505178,1342505178,84,84,1,3,0,1,0,251435,160,0,2,0.0,0.0,0.0,8,GodOfWar526,2,1.0,0,true,false
404907,MrMasochism/Pixelmon,java,13,1342497314,1342498245,1342498245,15,15,1,1,0,2,0,251417,22,0,4,0.0,0.0,0.0,16,meeees,6,1.0,4,true,false
404895,MrMasochism/Pixelmon,java,12,1342490873,1342491901,1342491901,17,17,1,1,0,0,0,251417,0,0,0,0.0,0.0,0.0,16,GodOfWar526,1,1.0,0,true,false
404893,MrMasochism/Pixelmon,java,11,1342489820,1342489864,1342489864,0,0,1,1,0,1,0,251403,17,0,1,0.0,0.0,0.0,16,GodOfWar526,0,0,0,true,false
332128,MrMasochism/Pixelmon,java,10,1342483224,1342483258,1342483258,0,0,1,1,0,1,0,251374,35,0,0,0.0,0.0,0.0,8,Grethen77,2,1.0,0,false,false
332126,MrMasochism/Pixelmon,java,9,1342481892,1342481918,1342481918,0,0,1,1,0,1,0,251355,0,0,1,0.0,0.0,0.0,16,Grethen77,1,1.0,0,false,false
332125,MrMasochism/Pixelmon,java,8,1342479117,1342479160,1342479160,0,0,1,1,0,1,0,249265,0,0,0,0.0,0.0,0.0,16,Grethen77,0,0,0,false,false
404453,MrMasochism/Pixelmon,java,7,1342434685,1342469264,1342469264,576,576,1,1,0,8,0,249045,317,0,13,0.0,0.0,0.0,16,Hiroku,0,0,0,true,true
404423,MrMasochism/Pixelmon,java,6,1342414617,1342416051,1342416051,23,23,1,4,0,8,0,247258,144,0,13,0.0,0.0,0.0,16,meeees,5,1.0,6,true,false
404422,MrMasochism/Pixelmon,java,5,1342410447,1342410479,1342410479,0,0,1,2,0,2,0,247226,33,0,7,0.0,0.0,0.0,16,meeees,4,1.0,6,true,false
404421,MrMasochism/Pixelmon,java,4,1342409358,1342409592,1342409592,3,3,1,3,0,3,0,247146,198,0,6,0.0,0.0,0.0,16,meeees,3,1.0,6,true,false
404419,MrMasochism/Pixelmon,java,3,1342401104,1342401133,1342401133,0,0,1,3,0,2,0,246862,177,0,7,0.0,0.0,0.0,16,meeees,2,1.0,6,true,false
