pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,git_merged,conflict,forward_links,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
119625,neo4j/community,java,507,1336668620,,1336735624,1116,,false,false,false,19,6,0,11,41,103593,63,203,0,575.1353855955517,15.387140057725908,48.140318361279235,770,peterneubauer,28,0.75,178,false,false
117793,neo4j/community,java,504,1336568040,1336568768,1336568768,12,12,false,false,false,19,2,0,22,40,103595,137,0,120,575.1532409865341,15.386842994353009,48.139388966648966,384,jexp,11,0.8181818181818182,45,false,true
117792,neo4j/community,java,503,1336568026,1336633854,1336633854,1097,1097,false,false,false,19,1,0,16,40,103595,0,0,227,575.1532409865341,15.386842994353009,48.139388966648966,384,nawroth,22,0.8181818181818182,23,false,true
117565,neo4j/community,java,502,1336551521,1336825974,1336825974,4574,4574,false,false,false,20,1,0,1,40,103595,0,0,11,575.1532409865341,15.386842994353009,48.139388966648966,768,nawroth,21,0.8095238095238095,46,false,true
116413,neo4j/community,java,500,1336478233,1336478673,1336478673,7,7,false,false,false,20,1,0,2,40,103595,12,0,7,575.1532409865341,15.386842994353009,48.139388966648966,766,jexp,10,0.8,90,false,true
114910,neo4j/community,java,498,1336375028,1336375634,1336375634,10,10,false,false,false,20,3,0,21,40,102872,513,0,174,574.2087254063301,15.368613422505637,48.1180496150556,382,systay,53,0.7547169811320755,12,false,true
34274,neo4j/community,java,496,1336291760,1336372994,1336372994,1353,1353,true,false,false,20,4,2,20,40,102872,406,0,13,573.5768722295669,15.368613422505637,48.06944552453535,764,systay,52,0.7692307692307693,24,false,true
34056,neo4j/community,java,495,1336224937,1336370909,1336370909,2432,2432,false,false,false,20,3,4,4,40,102872,145,0,13,573.5768722295669,15.368613422505637,48.06944552453535,762,systay,51,0.7647058823529411,24,false,true
113203,neo4j/community,java,493,1336169500,,1336382536,3550,,false,false,false,22,1,0,16,39,102872,762,700,0,573.5768722295669,15.368613422505637,48.06944552453535,762,jexp,9,0.8888888888888888,90,false,true
112874,neo4j/community,java,492,1336146949,1336147541,1336147541,9,9,false,false,false,22,1,0,2,39,102872,10,0,25,573.5768722295669,15.368613422505637,48.06944552453535,762,systay,50,0.76,24,false,true
112302,neo4j/community,java,490,1336108387,1336370427,1336370427,4367,4367,false,false,false,22,1,0,3,39,102872,0,188,13,573.5768722295669,15.368613422505637,48.06944552453535,378,thobe,3,1.0,25,false,true
112049,neo4j/community,java,489,1336082902,1336370864,1336370864,4799,4799,false,false,false,22,1,0,1,39,102872,2,0,1,573.5768722295669,15.368613422505637,48.06944552453535,754,editor,0,0,16,false,false
307241,neo4j/community,java,488,1336050115,1336057170,1336057170,117,117,false,false,false,22,1,0,4,39,102872,17,0,19,573.5768722295669,15.368613422505637,48.06944552453535,750,systay,49,0.7551020408163265,24,false,true
307046,neo4j/community,java,487,1336022690,1336028191,1336028191,91,91,false,false,false,22,1,0,7,39,102601,166,55,45,574.4875780937808,15.379967056851298,48.12818588512782,750,systay,48,0.75,24,false,true
306555,neo4j/community,java,485,1335951697,1335952067,1335952067,6,6,false,false,false,22,1,0,3,39,102644,264,0,8,574.2469116558201,15.373524024784693,48.1080238494213,750,digitalstain,10,0.8,14,false,true
306512,neo4j/community,java,484,1335943856,1335944415,1335944415,9,9,false,false,false,22,1,0,2,39,102644,33,0,35,574.2469116558201,15.373524024784693,48.1080238494213,375,systay,47,0.7446808510638298,12,false,true
306476,neo4j/community,java,482,1335935118,1335935194,1335935194,1,1,false,false,false,22,1,0,1,39,102644,2,0,2,574.2469116558201,15.373524024784693,48.1080238494213,1125,peterneubauer,27,0.7407407407407407,267,false,false
306435,neo4j/community,java,481,1335917882,1336025872,1336025873,1799,1799,false,false,false,22,2,9,9,39,102644,1116,9,16,574.2469116558201,15.373524024784693,48.1080238494213,750,jexp,8,0.875,90,false,true
305944,neo4j/community,java,480,1335843759,1335944512,1335944512,1679,1679,false,false,false,22,1,0,1,38,102658,2,0,1,574.1685986479378,15.371427458162053,48.10146311052232,748,radford,0,0,2,false,false
304935,neo4j/community,java,477,1335620546,1335636184,1335636184,260,260,false,false,false,22,1,0,2,37,102654,9,0,0,573.8597619186783,15.372026418843884,48.1033374247472,744,jexp,7,0.8571428571428571,90,false,true
304506,neo4j/community,java,476,1335521790,1335521935,1335521935,2,2,false,false,false,22,1,0,2,36,102654,4,0,30,573.8597619186783,15.372026418843884,48.1033374247472,744,systay,46,0.7391304347826086,24,false,true
304005,neo4j/community,java,475,1335444760,1335509456,1335509456,1078,1078,false,false,false,22,1,0,2,35,102629,7,86,10,573.5026162195871,15.366027146323164,48.08582369505695,742,digitalstain,9,0.7777777777777778,14,false,true
303985,neo4j/community,java,474,1335442444,1335767168,1335767168,5412,5412,false,false,false,22,3,2,3,35,102629,0,192,25,573.5026162195871,15.366027146323164,48.08582369505695,1113,peterneubauer,26,0.7307692307692307,264,false,false
303961,neo4j/community,java,473,1335440878,1335443770,1335443770,48,48,false,false,false,22,1,0,1,35,102629,6,0,1,573.5026162195871,15.366027146323164,48.08582369505695,742,nawroth,20,0.8,44,false,true
303922,neo4j/community,java,472,1335435488,1335505765,1335505765,1171,1171,false,false,false,22,1,0,1,35,102629,25,0,0,573.5026162195871,15.366027146323164,48.08582369505695,1113,jexp,6,0.8333333333333334,135,false,true
303920,neo4j/community,java,471,1335435239,1335872792,1335872792,7292,7292,false,false,false,22,1,0,2,35,102629,88,0,4,573.5026162195871,15.366027146323164,48.08582369505695,1113,jexp,5,0.8,135,false,true
387738,neo4j/community,java,470,1335425665,1336029128,1336029128,10057,10057,false,false,false,22,3,0,199,35,102629,0,4064,137,573.5026162195871,15.366027146323164,48.08582369505695,1113,simpsonjulian,0,0,66,true,true
303854,neo4j/community,java,469,1335422004,1335767816,1335767816,5763,5763,false,false,false,22,1,0,3,35,102629,193,0,1,573.5026162195871,15.366027146323164,48.08582369505695,1113,jakewins,15,0.8666666666666667,24,false,true
303815,neo4j/community,java,468,1335414205,,1335414238,0,,false,false,false,22,1,0,7,35,102629,63,34,0,573.3856902045231,15.356283311734499,48.07607986046829,742,systay,45,0.7555555555555555,24,false,true
303810,neo4j/community,java,467,1335413061,1335414597,1335414597,25,25,false,false,false,22,1,0,1,35,102629,0,0,0,573.3856902045231,15.356283311734499,48.07607986046829,742,systay,44,0.75,24,false,true
303808,neo4j/community,java,466,1335412907,1335419939,1335419939,117,117,false,false,false,22,3,0,7,35,102629,58,78,30,573.3856902045231,15.356283311734499,48.07607986046829,742,systay,43,0.7441860465116279,24,false,true
303665,neo4j/community,java,464,1335385455,1335592695,1335592695,3454,3454,false,false,false,22,1,0,1,35,102629,4,0,14,573.3856902045231,15.356283311734499,48.07607986046829,1113,nawroth,19,0.7894736842105263,66,false,true
303342,neo4j/community,java,463,1335348988,1335349742,1335349742,12,12,false,false,false,22,1,0,1,35,102629,10,0,13,573.3856902045231,15.356283311734499,48.07607986046829,1107,systay,42,0.7380952380952381,36,false,true
303291,neo4j/community,java,462,1335341413,1335345058,1335345058,60,60,false,false,false,22,1,0,5,35,102629,45,2,42,573.3856902045231,15.356283311734499,48.07607986046829,738,systay,41,0.7317073170731707,24,false,true
303286,neo4j/community,java,461,1335340205,1335767815,1335767815,7126,7126,false,false,false,22,2,0,3,35,102629,40,0,2,573.3856902045231,15.356283311734499,48.07607986046829,1107,jakewins,14,0.8571428571428571,24,false,true
303263,neo4j/community,java,459,1335336322,,1335434544,1637,,false,false,false,22,2,0,3,35,102629,113,0,0,573.3856902045231,15.356283311734499,48.07607986046829,369,jexp,4,1.0,45,false,true
303250,neo4j/community,java,458,1335335842,1335336139,1335336139,4,4,false,false,false,22,1,0,1,35,102629,21,0,1,573.2492765202818,15.356283311734499,48.0468483567023,738,systay,40,0.725,24,false,true
302774,neo4j/community,java,455,1335263623,1335336247,1335336247,1210,1210,false,false,false,22,1,0,5,34,102628,2,38,40,573.1087032778579,15.34668901274506,48.03757259227501,1107,nawroth,18,0.7777777777777778,66,false,true
302752,neo4j/community,java,454,1335260629,1335266122,1335266122,91,91,false,false,false,22,1,0,7,34,102628,87,4,43,573.1087032778579,15.34668901274506,48.03757259227501,738,systay,39,0.717948717948718,24,false,true
302699,neo4j/community,java,453,1335251311,,1337762953,41860,,false,false,false,22,3,1,3,34,102652,137,84,0,573.1695437010483,15.343100962475159,48.026341425398435,1107,peterneubauer,25,0.76,261,false,false
302685,neo4j/community,java,452,1335248356,1335259627,1335259627,187,187,false,false,false,22,1,0,4,34,102652,0,0,0,573.1695437010483,15.343100962475159,48.026341425398435,738,nawroth,17,0.7647058823529411,44,false,true
302667,neo4j/community,java,451,1335244131,1335266122,1335266122,366,366,false,false,false,22,2,0,5,34,102652,37,0,124,573.1695437010483,15.343100962475159,48.026341425398435,1107,systay,38,0.7105263157894737,36,false,true
302665,neo4j/community,java,450,1335243838,,1335244053,3,,false,false,false,22,2,0,5,34,102652,37,0,0,573.1695437010483,15.343100962475159,48.026341425398435,369,systay,37,0.7297297297297297,12,false,true
302449,neo4j/community,java,449,1335205437,,1335228477,384,,false,false,false,22,2,0,5,34,102631,37,0,0,571.669378647777,15.3170094805663,47.99719383032417,1104,systay,36,0.75,36,false,true
302274,neo4j/community,java,448,1335185670,1335242567,1335242567,948,948,true,false,false,22,5,0,3,34,102593,109,155,1,571.5789576286882,15.332430087822756,48.04421354283431,1104,peterneubauer,24,0.7916666666666666,261,false,false
302250,neo4j/community,java,447,1335183456,1335228520,1335228520,751,751,false,false,false,22,1,0,7,34,102593,153,0,51,571.5789576286882,15.332430087822756,48.04421354283431,1104,systay,35,0.7428571428571429,36,false,true
302151,neo4j/community,java,445,1335168805,1335176213,1335176213,123,123,false,false,false,22,1,0,19,34,102593,581,0,143,571.5594631212656,15.332430087822756,48.04421354283431,736,systay,34,0.7352941176470589,24,false,true
302144,neo4j/community,java,444,1335167662,1335287862,1335287862,2003,2003,false,false,false,22,1,0,3,34,102593,82,0,5,571.5594631212656,15.332430087822756,48.04421354283431,1104,peterneubauer,23,0.782608695652174,261,false,false
301873,neo4j/community,java,443,1335097607,1335228257,1335228257,2177,2177,false,false,false,22,5,0,9,33,102461,8,338,24,571.0172651057476,15.313143537541114,47.73523584583402,1104,peterneubauer,22,0.7727272727272727,261,false,false
301498,neo4j/community,java,440,1334957189,1335012781,1335012781,926,926,false,false,false,22,1,0,4,33,102361,168,97,8,570.9401041412257,15.298795439669405,47.78187004816287,736,jexp,3,1.0,90,false,true
300884,neo4j/community,java,439,1334855988,1334901684,1334901684,761,761,false,false,false,22,1,0,1,32,101757,39,0,15,569.100897235571,15.19305797144177,47.57412266477982,366,digitalstain,8,0.75,7,false,true
300862,neo4j/community,java,438,1334852865,1334944658,1334944658,1529,1529,false,false,false,22,3,2,21,32,101757,984,231,30,569.100897235571,15.19305797144177,47.57412266477982,1098,jexp,2,1.0,135,false,true
300731,neo4j/community,java,437,1334839987,1334850407,1334850407,173,173,false,false,false,22,1,0,13,32,101757,1881,0,97,569.100897235571,15.19305797144177,47.57412266477982,732,systay,33,0.7272727272727273,24,false,true
300626,neo4j/community,java,436,1334827421,1334828158,1334828158,12,12,false,false,false,22,1,0,124,32,101742,3907,144,424,569.5189793792141,15.205126693007804,47.51233512217177,732,systay,32,0.71875,24,false,true
300583,neo4j/community,java,435,1334821899,1334822294,1334822294,6,6,false,false,false,22,2,0,8,32,94473,346,17,14,574.9896795909942,15.422395816794216,49.23099721613583,365,digitalstain,7,0.7142857142857143,7,false,true
300553,neo4j/community,java,434,1334817322,,1334838887,359,,false,false,false,22,1,0,1,32,101742,15,0,0,568.830964596725,15.195297910400818,47.492677556957794,730,digitalstain,6,0.8333333333333334,14,false,true
299534,neo4j/community,java,433,1334662386,1334663634,1334663634,20,20,false,false,false,22,1,0,2,31,101738,9,0,41,568.8434999705125,15.19589533900804,47.49454481118166,726,tinwelint,21,0.9523809523809523,18,false,false
299480,neo4j/community,java,431,1334654887,1334656745,1334656745,30,30,false,false,false,22,2,0,1,31,101738,0,0,2,568.8434999705125,15.19589533900804,47.49454481118166,1089,jakewins,13,0.8461538461538461,24,false,true
299199,neo4j/community,java,430,1334598607,1334606222,1334606222,126,126,false,false,false,22,2,0,3,30,96925,14,6,8,555.4707247872066,14.815579055971112,47.480010317255605,1089,systay,31,0.7096774193548387,36,false,true
299194,neo4j/community,java,429,1334598519,1334602703,1334602703,69,69,false,false,false,22,2,0,3,30,101738,61,0,44,568.8434999705125,15.19589533900804,47.49454481118166,1089,systay,30,0.7,36,false,true
299042,neo4j/community,java,428,1334581181,1334581210,1334581210,0,0,false,false,false,22,1,0,2,30,101738,52,0,42,568.8434999705125,15.19589533900804,47.49454481118166,363,systay,29,0.6896551724137931,12,false,true
299027,neo4j/community,java,427,1334578970,,1334579149,2,,false,false,false,22,1,0,2,30,101738,54,0,0,568.8434999705125,15.19589533900804,47.49454481118166,726,systay,28,0.7142857142857143,24,false,true
298941,neo4j/community,java,425,1334565432,1334566262,1334566262,13,13,false,false,false,22,1,0,2,30,101434,0,6,16,569.7399294122287,15.221720527633734,47.5383007670012,726,nawroth,16,0.75,44,false,true
298900,neo4j/community,java,423,1334559052,1334569785,1334569785,178,178,false,false,false,22,1,0,2,30,101434,3,5,3,569.7399294122287,15.221720527633734,47.5383007670012,726,rickardoberg,0,0,26,false,true
298729,neo4j/community,java,422,1334517466,1334901208,1334901208,6395,6395,false,false,false,22,10,0,31,30,101408,1084,744,338,569.0083622593878,15.205900915115178,47.51104449353108,726,tbaum,2,1.0,4,false,true
298713,neo4j/community,java,421,1334514219,,1334549578,589,,false,false,false,22,27,0,472,30,101408,13791,4473,0,569.0083622593878,15.205900915115178,47.51104449353108,363,jimwebber,3,0.0,40,false,true
298347,neo4j/community,java,420,1334403498,,1334514152,1844,,false,false,false,22,27,0,472,30,101408,13791,4473,0,569.0083622593878,15.205900915115178,47.51104449353108,1086,jimwebber,2,0.0,120,false,true
298327,neo4j/community,java,419,1334396326,,1334403216,114,,false,false,false,22,25,0,472,30,101408,13791,4473,0,569.0083622593878,15.205900915115178,47.51104449353108,724,jimwebber,1,0.0,80,false,true
298184,neo4j/community,java,418,1334352695,,1334396172,724,,false,false,false,22,25,0,472,30,101408,13791,4473,0,569.0083622593878,15.205900915115178,47.51104449353108,1083,jimwebber,0,0,120,false,true
297963,neo4j/community,java,415,1334325849,1334840027,1334840027,8569,8569,false,false,false,22,1,0,1,30,101408,4,0,3,569.0083622593878,15.205900915115178,47.51104449353108,1083,jakewins,12,0.8333333333333334,24,false,true
297833,neo4j/community,java,413,1334308380,1334575644,1334575644,4454,4454,false,false,false,22,1,0,5,30,101408,372,105,17,569.0083622593878,15.205900915115178,47.51104449353108,722,digitalstain,5,0.8,14,false,true
297763,neo4j/community,java,412,1334297020,,1336668824,39530,,false,false,false,22,2,0,7,29,103595,16,183,0,575.1532409865341,15.386842994353009,48.139388966648966,1083,alexsmirnov,0,0,6,false,false
297760,neo4j/community,java,411,1334296424,1334297855,1334297855,23,23,false,false,false,22,1,0,2,29,101407,1,16,2,568.8068870985238,15.196189612156953,47.48192925537685,722,jexp,1,1.0,90,false,true
297467,neo4j/community,java,409,1334244943,1334567257,1334567257,5371,5371,false,false,false,22,1,0,2,29,96925,24,0,9,555.4707247872066,14.815579055971112,47.480010317255605,716,systay,27,0.7037037037037037,24,false,true
297465,neo4j/community,java,408,1334244821,1334567174,1334567174,5372,5372,false,false,false,22,1,0,3,29,101407,29,0,51,568.8068870985238,15.196189612156953,47.48192925537685,716,systay,26,0.6923076923076923,24,false,true
296994,neo4j/community,java,407,1334168465,1334569548,1334569548,6684,6684,false,false,false,22,2,0,1,29,100601,0,0,2,560.730012624129,14.870627528553394,46.05322014691703,1071,peterneubauer,21,0.7619047619047619,258,false,false
297232,neo4j/community,java,406,1334148313,1334210221,1334210221,1031,1031,false,false,false,22,3,0,3,28,100601,156,76,90,560.730012624129,14.870627528553394,46.05322014691703,357,jakewins,11,0.8181818181818182,8,false,true
296790,neo4j/community,java,405,1334145939,1334211225,1334211225,1088,1088,false,false,false,22,1,0,30,28,100601,3434,1235,46,560.730012624129,14.870627528553394,46.05322014691703,714,nawroth,15,0.7333333333333333,44,false,true
296542,neo4j/community,java,404,1334098706,1334218767,1334218767,2001,2001,false,false,false,22,1,0,4,28,100601,10,63,16,560.730012624129,14.870627528553394,46.05322014691703,1071,tinwelint,20,0.95,27,false,false
296279,neo4j/community,java,403,1334072252,1334072266,1334072266,0,0,false,false,false,22,1,0,1,28,100601,2,0,2,560.730012624129,14.870627528553394,46.05322014691703,714,nawroth,14,0.7142857142857143,44,false,true
296086,neo4j/community,java,402,1334049693,1334049722,1334049722,0,0,false,false,false,22,1,0,39,27,100880,1922,1225,371,564.5420301348137,15.057494052339413,46.18358445678034,714,systay,25,0.68,24,true,true
296039,neo4j/community,java,401,1334040454,1334863698,1334863698,13720,13720,false,false,false,22,3,0,5,27,100893,18,97,74,564.3305283815528,15.04564241324968,46.177633730784095,1071,peterneubauer,20,0.75,258,false,false
295569,neo4j/community,java,400,1333963705,,1334217906,4236,,false,false,false,21,7,2,6,27,100601,138,282,0,560.730012624129,14.870627528553394,46.05322014691703,1065,sarmbruster,0,0,42,false,true
295103,neo4j/community,java,398,1333826919,1335155301,1335155301,22139,22139,false,false,false,21,4,0,8,26,101998,262,157,24,570.8641345908744,15.235592854761858,47.6872095531285,1062,tinwelint,19,0.9473684210526315,27,false,false
293471,neo4j/community,java,394,1333540720,1333540730,1333540730,0,0,false,false,false,21,2,0,3,26,100624,156,76,63,560.4825886468437,14.867228494196215,46.012879631101924,702,nawroth,13,0.6923076923076923,44,false,true
293377,neo4j/community,java,393,1333529068,1333533257,1333533257,69,69,false,false,false,21,2,0,5,25,100604,172,2,33,560.5940121665143,14.870184088107829,46.022026957178646,1404,tinwelint,18,0.9444444444444444,36,false,false
292974,neo4j/community,java,392,1333464769,1333529843,1333529843,1084,1084,false,false,false,21,3,0,24,25,100901,1193,997,156,566.1489975322346,15.113824441779565,46.35236518964133,1050,tinwelint,17,0.9411764705882353,27,false,false
292743,neo4j/community,java,391,1333438874,1333439850,1333439850,16,16,false,false,false,21,1,0,4,24,101029,40,94,24,565.1446614338457,15.08477763810391,46.224351423848596,700,jexp,0,0,90,false,true
292727,neo4j/community,java,390,1333435746,1333439626,1333439626,64,64,false,false,false,21,2,0,1,24,100919,314,0,34,564.9877624629653,15.071492979518228,46.19546368870084,700,johan-neo,7,1.0,8,false,true
292541,neo4j/community,java,389,1333397172,1333429345,1333429345,536,536,false,false,false,21,1,0,1,24,100917,0,0,49,564.7016855435655,15.061882537134476,46.17656093621491,700,peterneubauer,19,0.7368421052631579,172,false,false
292289,neo4j/community,java,387,1333365728,1333438326,1333438326,1209,1209,false,false,false,21,4,0,3,24,100880,90,32,32,564.5420301348137,15.057494052339413,46.18358445678034,1047,jakewins,10,0.8,24,false,true
292268,neo4j/community,java,386,1333362606,1333363608,1333363608,16,16,false,false,false,21,2,0,1,24,100879,24,0,10,564.5476263642581,15.057643315258876,46.18404226846023,1047,tbaum,1,1.0,6,false,true
292260,neo4j/community,java,385,1333360838,1333362463,1333362463,27,27,false,false,false,21,2,0,3,23,100873,0,55,11,564.3432831382034,15.058538954923518,46.18678932915647,1047,jakewins,9,0.7777777777777778,24,true,true
292251,neo4j/community,java,384,1333358784,1333362555,1333362555,62,62,false,false,false,21,1,0,1,24,100873,14,0,12,564.3432831382034,15.058538954923518,46.18678932915647,1047,jakewins,8,0.75,24,true,true
292241,neo4j/community,java,383,1333357105,1333433889,1333433889,1279,1279,false,false,false,21,2,2,2,24,100873,266,38,13,564.3432831382034,15.058538954923518,46.18678932915647,698,tinwelint,16,0.9375,18,false,false
291591,neo4j/community,java,380,1333176932,1333344893,1333344893,2799,2799,false,false,false,21,1,0,2,23,100627,14,0,49,565.613602711002,15.075476760710346,46.230137040754464,694,systay,24,0.6666666666666666,22,false,true
291214,neo4j/community,java,378,1333110148,1333110230,1333110230,1,1,false,false,false,22,1,0,1,23,100627,0,0,6,565.613602711002,15.075476760710346,46.230137040754464,347,peterneubauer,18,0.7222222222222222,85,false,false
291197,neo4j/community,java,377,1333108902,1333437229,1333437229,5472,5472,false,false,false,22,2,2,8,23,100917,188,119,75,564.7016855435655,15.061882537134476,46.17656093621491,1041,tinwelint,15,0.9333333333333333,27,false,false
290464,neo4j/community,java,373,1332999954,1333001323,1333001323,22,22,false,false,false,22,1,0,7,23,99289,42,438,5,563.5166030476689,15.067127274924715,48.162434912225926,692,tinwelint,14,0.9285714285714286,18,false,false
290253,neo4j/community,java,371,1332959195,1333097085,1333097085,2298,2298,false,false,false,22,6,0,26,23,100583,455,804,137,560.2338367318533,14.883230764642137,45.872562957955125,1038,tinwelint,13,0.9230769230769231,27,false,false
289354,neo4j/community,java,368,1332843300,1332902348,1332902348,984,984,false,false,false,22,1,0,1,22,99130,77,0,0,561.0208816705336,15.000504388177141,47.9874911732069,690,peterneubauer,17,0.7058823529411765,170,false,false
68431,neo4j/community,java,366,1332774658,1332832685,1332832685,967,967,false,false,false,22,2,0,5,22,99130,88,0,60,561.0208816705336,15.000504388177141,47.9874911732069,1035,systay,23,0.6521739130434783,33,false,true
380473,neo4j/community,java,365,1332747024,1332915338,1332915338,2805,2805,false,false,false,22,5,0,18,22,99130,980,601,88,561.0208816705336,15.000504388177141,47.9874911732069,1035,tbaum,0,0,6,true,true
64778,neo4j/community,java,364,1332514660,1332515211,1332515211,9,9,false,false,false,22,1,0,3,22,99128,21,0,80,561.0322007908967,15.000807037365831,47.98845936566863,690,systay,22,0.6363636363636364,22,false,true
64587,neo4j/community,java,363,1332507554,1332514623,1332514624,117,117,false,false,false,22,2,3,4,22,99109,98,30,26,560.8875076935495,14.983503011835452,47.957299538891526,690,tinwelint,12,0.9166666666666666,18,false,false
62390,neo4j/community,java,360,1332411560,1332740949,1332740949,5549,5549,false,false,false,22,1,0,1,21,99105,22,0,5,559.0636193935725,14.893294990161948,47.78769991423238,344,digitalstain,4,0.75,7,false,true
62311,neo4j/community,java,359,1332407563,1332497969,1332497969,1506,1506,false,false,false,22,5,0,11,21,99105,173,266,39,559.0636193935725,14.893294990161948,47.78769991423238,688,tinwelint,11,0.9090909090909091,18,false,false
59406,neo4j/community,java,358,1332320833,1332399004,1332399004,1302,1302,false,false,false,21,1,0,6,21,99065,7,77,15,558.7644475849189,14.87911976984808,47.756523494675214,343,nawroth,12,0.6666666666666666,21,false,true
56745,neo4j/community,java,357,1332242519,1332251179,1332251180,144,144,false,false,false,21,1,0,3,21,99063,72,0,23,558.7555394042175,14.879420166964456,47.76758224564166,342,systay,21,0.6190476190476191,11,false,true
55779,neo4j/community,java,356,1332183329,1332238228,1332238228,914,914,false,false,false,20,1,0,34,20,99063,552,0,228,558.7555394042175,14.879420166964456,47.76758224564166,684,systay,20,0.6,22,false,true
55364,neo4j/community,java,354,1332168003,1332168759,1332168759,12,12,false,false,false,20,3,0,5,20,99040,117,1391,44,558.3400646203554,14.872778675282715,47.75848142164782,684,johan-neo,6,1.0,8,false,true
54809,neo4j/community,java,352,1332145496,1332145529,1332145529,0,0,false,false,false,20,13,0,95,20,98551,1533,4,449,560.3697577903827,14.93642885409585,47.90413085610496,684,systay,19,0.5789473684210527,22,false,true
54761,neo4j/community,java,351,1332142211,1332163061,1332163061,347,347,false,false,false,20,2,0,2,20,94444,31,68,8,573.1968150438355,15.353013425945534,48.97081868620558,684,digitalstain,3,0.6666666666666666,14,false,true
50476,neo4j/community,java,347,1331841916,,1332402659,9345,,false,false,false,20,1,4,2,20,98532,6,0,0,560.4473673527382,14.939309056956116,47.89307027158689,672,ma1uta,0,0,0,false,false
49976,neo4j/community,java,346,1331822387,1332151082,1332151082,5478,5478,false,false,false,20,1,0,40,19,98532,1978,32,85,560.4473673527382,14.939309056956116,47.89307027158689,672,johan-neo,5,1.0,8,false,true
49526,neo4j/community,java,345,1331802696,1332149467,1332149467,5779,5779,false,false,false,20,1,0,4,19,98532,68,102,7,560.4473673527382,14.939309056956116,47.89307027158689,336,thobe,2,1.0,23,false,true
47990,neo4j/community,java,342,1331732832,1331735935,1331735935,51,51,false,false,false,20,2,0,9,19,96823,549,30,42,552.7508959648018,14.758889933177034,47.116904041395124,668,thobe,1,1.0,46,false,true
47867,neo4j/community,java,341,1331730192,1331889647,1331889647,2657,2657,false,false,false,20,6,0,7,19,98532,104,5,18,560.4473673527382,14.939309056956116,47.89307027158689,668,nawroth,11,0.6363636363636364,42,false,true
47852,neo4j/community,java,340,1331729814,1331821596,1331821596,1529,1529,false,false,false,20,1,0,19,19,98532,0,0,515,560.4473673527382,14.939309056956116,47.89307027158689,334,nawroth,10,0.6,21,false,true
47828,neo4j/community,java,339,1331729227,1331734699,1331734699,91,91,false,false,false,20,3,0,38,19,96600,1803,22,63,554.0269151138716,14.79296066252588,47.22567287784679,668,johan-neo,4,1.0,8,false,true
47823,neo4j/community,java,338,1331729154,1331734700,1331734700,92,92,false,false,false,20,2,0,38,19,96600,1797,22,61,554.0269151138716,14.79296066252588,47.22567287784679,334,johan-neo,3,1.0,4,false,true
59435,neo4j/community,java,336,1331717527,1332321751,1332321751,10070,10070,false,false,false,20,3,2,2,19,98532,182,40,15,560.4473673527382,14.939309056956116,47.89307027158689,334,tinwelint,10,0.9,9,false,false
504934,neo4j/community,java,335,1331714434,1331729603,1331729604,252,252,false,false,false,20,1,0,37,19,96600,1783,22,61,554.0269151138716,14.79296066252588,47.22567287784679,334,johan-neo,2,1.0,4,false,true
285420,neo4j/community,java,332,1331641122,1332275646,1332275646,10575,10575,false,false,false,20,4,0,2,19,99063,0,16,12,558.7555394042175,14.879420166964456,47.76758224564166,334,peterneubauer,16,0.6875,82,false,false
504935,neo4j/community,java,331,1331635777,1331637609,1331637609,30,30,false,false,false,20,4,5,6,19,98520,31,208,14,559.1961023142509,14.941128704831508,47.89890377588307,334,tinwelint,9,0.8888888888888888,9,false,false
56549,neo4j/community,java,330,1331547448,1332232722,1332232722,11421,11421,false,false,false,20,2,0,4,18,98519,0,0,105,558.4303535358662,14.941280362163644,47.879089312721405,334,jakewins,7,0.7142857142857143,8,true,true
59460,neo4j/community,java,329,1331544680,,1332322634,12965,,false,false,false,20,1,0,2,18,98519,0,14,0,558.4303535358662,14.941280362163644,47.879089312721405,334,nawroth,9,0.6666666666666666,21,false,true
504936,neo4j/community,java,328,1331304839,,1331414591,1829,,false,false,false,20,2,0,22,18,97967,950,49,0,557.2080394418529,14.923392570967776,48.08762134188043,999,nawroth,8,0.75,63,false,true
504937,neo4j/community,java,327,1331303233,1331391815,1331391815,1476,1476,false,false,false,20,3,0,24,18,97967,315,1145,83,557.2080394418529,14.923392570967776,48.08762134188043,666,thobe,0,0,46,false,true
504938,neo4j/community,java,324,1331289589,1331293902,1331293902,71,71,false,false,false,20,2,0,95,18,97938,735,0,140,557.2607159631604,14.917600931201372,48.08143927791052,999,jakewins,6,0.6666666666666666,24,true,true
504939,neo4j/community,java,323,1331285439,1331285661,1331285661,3,3,false,false,false,20,5,0,3,18,97974,0,17,7,556.7293363545431,14.89170596280646,48.033151652479226,999,peterneubauer,15,0.6666666666666666,246,false,false
504940,neo4j/community,java,322,1331281280,,1331286229,82,,false,false,false,20,1,0,2,18,97974,103,67,0,556.7293363545431,14.89170596280646,48.033151652479226,666,systay,18,0.6111111111111112,22,true,true
