pull_req_id,project_name,lang,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,merged_using,conflict,forward_links,team_size,num_commits,num_comments,num_participants,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
303532,jenkinsci/jenkins,java,455,1335369008,1335414924,1335414924,765,765,github,false,false,28,1,0,0,1,24,73856,0,0,0,266.2613734835355,8.340554592720972,26.131932409012133,1627,marc-guenther,2,0.5,1,false,false
303420,jenkinsci/jenkins,java,454,1335358058,1335358427,1335358427,6,6,github,false,false,28,1,0,0,1,24,73855,7,0,1,266.2649786744296,8.34066752420283,26.13228623654458,1626,recampbell,7,0.8571428571428571,5,false,false
302928,jenkinsci/jenkins,java,453,1335281016,1335281060,1335281060,0,0,github,false,false,28,1,0,0,4,24,73843,10,0,145,265.53634061454704,8.314938450496323,26.082363934293024,3248,lacostej,12,0.5,28,false,true
301965,jenkinsci/jenkins,java,452,1335118880,1335416421,1335416421,4959,4959,fixes_in_commit,false,false,27,5,0,2,2,24,73835,35,0,0,265.1723437394189,8.302295659240198,26.05810252590235,1621,rborer,1,0.0,0,false,false
301656,jenkinsci/jenkins,java,451,1335020019,1335159463,1335159463,2324,2324,github,false,false,27,1,0,0,2,24,73835,7,35,5,265.1723437394189,8.302295659240198,26.05810252590235,1620,recampbell,6,0.8333333333333334,5,false,false
300859,jenkinsci/jenkins,java,450,1334852500,1335415271,1335415271,9379,9379,commit_sha_in_comments,false,false,26,1,0,1,1,24,73816,12,0,0,265.2405982442831,8.30443264332936,26.06480979733391,1616,rpetti,0,0,4,false,false
300627,jenkinsci/jenkins,java,449,1334827434,,1339433753,76771,,unknown,false,false,26,1,7,3,4,25,74434,77,0,0,266.8269876669264,8.329526829137222,26.22457479109009,1616,emanuelez,2,0.0,6,false,true
300399,jenkinsci/jenkins,java,448,1334783500,1334783563,1334783564,1,1,github,false,false,25,1,0,0,1,25,73816,0,0,126,265.02384306925325,8.30443264332936,26.06480979733391,3232,fredg02,15,0.6,2,false,true
300099,jenkinsci/jenkins,java,447,1334749789,1338320645,1338320645,59514,59514,fixes_in_commit,false,false,25,1,3,2,1,25,74322,0,0,0,264.5515459756196,8.315169128925486,26.089179516159415,1614,gscheibel,0,0,3,false,false
300052,jenkinsci/jenkins,java,446,1334741646,,1334827237,1426,,unknown,false,false,25,2,0,1,4,25,73816,77,0,0,265.02384306925325,8.30443264332936,26.06480979733391,1613,emanuelez,1,0.0,6,false,true
299957,jenkinsci/jenkins,java,445,1334723500,,1335280339,9280,,unknown,false,false,25,3,2,2,24,24,73816,73,59,0,265.02384306925325,8.30443264332936,26.06480979733391,1612,lacostej,11,0.5454545454545454,14,false,true
299175,jenkinsci/jenkins,java,444,1334596799,1334598346,1334598346,25,25,github,false,false,26,1,0,2,1,24,73806,0,0,25,265.0597512397366,8.305557813727882,26.06834132726337,1606,jclouds,1,1.0,70,false,false
298633,jenkinsci/jenkins,java,443,1334496006,1334598486,1334598486,1708,1708,github,false,false,26,1,0,0,1,24,73800,0,0,0,265.0813008130081,8.306233062330623,26.070460704607047,1603,ssogabe,2,0.0,6,false,true
298421,jenkinsci/jenkins,java,442,1334425318,1334425662,1334425662,5,5,github,false,false,26,1,0,0,4,25,73785,24,0,126,265.1351900792844,8.307921664294911,26.075760655959883,1602,Vlatombe,8,0.25,3,false,false
298366,jenkinsci/jenkins,java,441,1334408284,1334598457,1334598457,3169,3169,github,false,false,26,1,0,0,1,25,73785,26,0,1,265.1351900792844,8.307921664294911,26.075760655959883,1601,evernat,0,0,0,false,false
298107,jenkinsci/jenkins,java,440,1334343794,1334404795,1334404795,1016,1016,github,false,false,26,1,0,1,1,25,73737,6,0,2,265.3077830668457,8.313329807288063,26.092734990574613,1598,vjuranek,8,0.375,4,false,true
384786,jenkinsci/jenkins,java,439,1334319794,1334405951,1334405951,1435,1435,fixes_in_commit,false,false,25,1,0,1,1,24,73737,37,0,0,265.3077830668457,8.313329807288063,26.092734990574613,1595,bkmeneguello,0,0,0,true,false
297767,jenkinsci/jenkins,java,438,1334297811,1335420817,1335420817,18716,18716,fixes_in_commit,false,false,25,1,4,3,1,24,73737,44,0,0,265.3077830668457,8.313329807288063,26.092734990574613,1595,mpeltonen,2,1.0,36,false,false
297563,jenkinsci/jenkins,java,436,1334256542,1334256615,1334256615,1,1,github,false,false,25,1,0,0,1,24,73707,1,0,7,265.37506614025807,8.316713473618515,26.10335517657753,1594,agallou,0,0,14,false,false
384452,jenkinsci/jenkins,java,435,1334226155,1334407013,1334407013,3014,3014,fixes_in_commit,false,false,25,1,0,1,4,24,73707,61,0,0,265.37506614025807,8.316713473618515,26.10335517657753,1589,lvotypko,11,0.45454545454545453,0,true,false
297011,jenkinsci/jenkins,java,434,1334170162,1339447508,1339447508,87955,87955,fixes_in_commit,false,false,25,1,6,3,1,25,74434,0,0,0,266.8269876669264,8.329526829137222,26.22457479109009,1589,dserodio,0,0,8,false,false
296220,jenkinsci/jenkins,java,433,1334065467,1334912929,1334912929,14124,14124,github,false,false,25,1,0,0,1,25,73704,10,0,0,265.38586779550633,8.317051991750786,26.10441767068273,1585,marc-guenther,1,0.0,1,false,false
295909,jenkinsci/jenkins,java,432,1334009677,1334598504,1334598505,9813,9813,github,false,false,25,1,0,0,66,25,73704,0,0,2,265.38586779550633,8.317051991750786,26.10441767068273,1584,fredg02,14,0.5714285714285714,1,false,true
295864,jenkinsci/jenkins,java,431,1334003296,1334598420,1334598420,9918,9918,github,false,false,25,1,0,0,8,25,73704,0,0,3,265.38586779550633,8.317051991750786,26.10441767068273,1584,fredg02,13,0.5384615384615384,1,false,true
295775,jenkinsci/jenkins,java,430,1333993391,1339693630,1339693630,95003,95003,commit_sha_in_comments,false,false,25,1,1,2,13,25,74434,1161,0,0,266.8269876669264,8.329526829137222,26.22457479109009,1584,stisti,6,0.3333333333333333,1,false,true
294920,jenkinsci/jenkins,java,429,1333764197,1333898985,1333898986,2246,2246,github,false,false,25,2,1,1,2,25,73784,5,4,14,265.07101810690665,8.308034262170661,26.04900791499512,1580,soid,3,0.0,0,false,false
294917,jenkinsci/jenkins,java,428,1333763044,1338938581,1338938581,86258,86258,github,false,false,25,3,0,2,2,25,74322,8,0,130,264.5515459756196,8.315169128925486,26.089179516159415,1580,thomasvandoren,0,0,1,false,false
81456,jenkinsci/jenkins,java,427,1333724900,1348562488,1348562488,247293,247293,github,false,false,25,1,0,1,1,25,74434,0,0,1,266.8269876669264,8.329526829137222,26.22457479109009,1578,kmaehashi,0,0,2,false,false
201046,jenkinsci/jenkins,java,426,1333542092,,1342008653,141109,,unknown,false,false,25,2,6,2,5,25,74434,44,0,0,266.8269876669264,8.329526829137222,26.22457479109009,1575,thors,2,0.0,1,false,false
293249,jenkinsci/jenkins,java,425,1333497011,1334425835,1334425835,15480,15480,github,false,false,24,1,4,2,1,25,73764,0,0,0,264.74974242177757,8.269616615151023,25.974730220703865,1574,jieryn,1,1.0,4,false,true
293225,jenkinsci/jenkins,java,424,1333492427,,1334224437,12200,,unknown,false,false,24,1,1,2,1,25,73764,2,0,0,264.74974242177757,8.269616615151023,25.974730220703865,1573,kinow,0,0,13,false,false
292300,jenkinsci/jenkins,java,423,1333367192,1335289309,1335289309,32035,32035,merged_in_comments,false,false,24,1,0,1,2,25,73609,8,100,0,264.3970166691573,8.219103642217663,25.81206102514638,1570,commana,0,0,1,false,false
292046,jenkinsci/jenkins,java,422,1333307505,1335124151,1335124151,30277,30277,github,false,false,24,0,2,2,0,25,73835,0,0,0,265.1723437394189,8.302295659240198,26.05810252590235,1569,alexlehm,4,1.0,1,false,false
381904,jenkinsci/jenkins,java,421,1333221837,1333300785,1333300785,1315,1315,github,false,false,24,1,3,3,2,25,73569,54,0,2,264.5407712487597,8.223572428604438,25.826095230327994,1566,lvotypko,10,0.4,0,true,false
290095,jenkinsci/jenkins,java,420,1332943133,,1333285142,5700,,unknown,false,false,23,1,0,1,1,26,73562,0,1,0,263.8590576656426,8.21076099072891,25.74698893450423,1560,slavino,0,0,0,false,false
289620,jenkinsci/jenkins,java,419,1332871235,1333032612,1333032613,2689,2689,github,false,false,24,2,0,0,2,25,73562,4,0,136,263.8590576656426,8.21076099072891,25.74698893450423,1555,Vlatombe,7,0.14285714285714285,3,false,false
289480,jenkinsci/jenkins,java,418,1332856848,1333032659,1333032659,2930,2930,github,false,false,24,1,0,0,2,25,73562,11,64,6,263.8318697153422,8.21076099072891,25.74698893450423,1555,alexlehm,3,1.0,1,false,false
380538,jenkinsci/jenkins,java,417,1332771625,1332782770,1332782770,185,185,fixes_in_commit,false,false,23,2,0,1,1,25,73562,0,9,0,263.79108778989155,8.21076099072891,25.74698893450423,1553,slide,4,0.25,0,true,false
288455,jenkinsci/jenkins,java,416,1332698088,,1332704102,100,,unknown,false,false,23,1,0,1,1,25,73491,54,0,0,264.0323304894477,8.205086337102502,25.75825611299343,1551,Vlatombe,6,0.16666666666666666,3,false,false
287738,jenkinsci/jenkins,java,415,1332524614,,1332631353,1778,,unknown,false,false,22,1,0,0,2,25,73491,0,0,0,264.0323304894477,8.205086337102502,25.75825611299343,1550,oldelvet,12,0.25,1,false,true
287472,jenkinsci/jenkins,java,414,1332494349,,1332821353,5510,,unknown,false,false,21,1,0,2,1,25,73491,2,0,0,264.0323304894477,8.205086337102502,25.75825611299343,1549,kayabendroth,0,0,0,false,false
287175,jenkinsci/jenkins,java,413,1332438230,1332444255,1332444255,100,100,github,false,false,22,1,0,0,2,25,73491,0,0,143,264.0323304894477,8.205086337102502,25.75825611299343,1546,Vlatombe,5,0.0,3,false,false
286348,jenkinsci/jenkins,java,411,1332350339,1332363641,1332363641,221,221,github,false,false,22,1,0,0,1,26,73465,3,0,3,263.8671476213163,8.194378275369223,25.740148369972097,1545,thatguystone,0,0,4,false,false
284421,jenkinsci/jenkins,java,410,1332200632,1333027689,1333027689,13844,13844,github,false,false,22,1,0,0,1,26,73458,3,0,0,263.892292194179,8.195159138555365,25.742601214299327,1539,fredg02,12,0.5,1,false,true
282568,jenkinsci/jenkins,java,409,1331852443,1331852660,1331852660,3,3,github,false,false,22,1,0,0,1,25,73433,4,0,0,263.982133373279,8.197949150926695,25.751365190037177,3060,recampbell,5,0.8,10,false,false
282372,jenkinsci/jenkins,java,408,1331832086,,1332084135,4200,,unknown,false,false,21,1,0,0,1,25,73428,29,0,0,264.00010895026423,8.1985073813804,25.75311870131285,1529,marc-guenther,0,0,0,false,false
282022,jenkinsci/jenkins,java,407,1331790234,,1331857108,1114,,unknown,false,false,23,3,0,0,3,25,73433,2,0,0,263.982133373279,8.197949150926695,25.751365190037177,1526,ohtake,22,0.5454545454545454,2,false,true
281616,jenkinsci/jenkins,java,406,1331743485,,1331758859,256,,unknown,false,false,23,1,2,3,1,25,73427,0,0,0,264.0037043594318,8.198619036594168,25.753469432225206,1525,cliffmaury,1,1.0,1,false,false
506357,jenkinsci/jenkins,java,405,1331680592,1331707092,1331707092,441,441,github,false,false,23,1,0,0,1,25,73427,0,0,11,264.0037043594318,8.198619036594168,25.753469432225206,1524,hayato1980,1,0.0,2,false,false
281696,jenkinsci/jenkins,java,404,1331317224,1331750332,1331750333,7218,7218,github,false,false,24,1,0,1,1,25,73356,0,0,1,264.000218114401,8.192922187687442,25.764763618517915,1519,onemanbucket,0,0,2,false,false
390170,jenkinsci/jenkins,java,403,1331186990,,1336405228,87030,,unknown,false,false,24,1,5,4,3,25,73356,64,0,0,264.000218114401,8.192922187687442,25.764763618517915,1515,lvotypko,9,0.4444444444444444,0,true,false
506358,jenkinsci/jenkins,java,402,1331038356,1331356279,1331356279,5298,5298,fixes_in_commit,false,false,24,1,0,1,1,25,73190,2,0,0,264.5989889329143,8.211504303866649,25.82319989069545,1512,ndeloof,4,0.75,25,false,true
867308,jenkinsci/jenkins,java,401,1331030401,1331356372,1331356372,5432,5432,fixes_in_commit,false,false,23,1,0,1,1,25,73190,3,0,0,264.5989889329143,8.211504303866649,25.82319989069545,1512,lvotypko,8,0.5,0,false,false
867292,jenkinsci/jenkins,java,400,1331028188,1331356095,1331356095,5465,5465,fixes_in_commit,false,false,23,1,0,1,1,25,73190,3,0,0,264.5989889329143,8.211504303866649,25.82319989069545,1512,lvotypko,7,0.5714285714285714,0,false,false
507620,jenkinsci/jenkins,java,399,1330701810,1330701883,1330701883,1,1,github,false,false,24,1,0,0,1,23,72720,6,0,15,265.11276127612757,8.237073707370739,25.536303630363037,1507,alexlehm,2,1.0,1,false,false
506365,jenkinsci/jenkins,java,398,1330700905,1330700974,1330700974,1,1,github,false,false,24,3,0,0,1,23,72720,10,0,26,265.11276127612757,8.237073707370739,25.536303630363037,1507,alexlehm,1,1.0,1,false,false
507621,jenkinsci/jenkins,java,397,1330674742,1330990704,1330990704,5266,5266,merged_in_comments,false,false,24,1,0,1,1,23,73177,2,0,0,263.71674159913636,8.199297593506158,25.39049154789073,1506,ohtake,21,0.5714285714285714,2,false,true
506368,jenkinsci/jenkins,java,396,1330667731,1330990386,1330990386,5377,5377,merged_in_comments,false,false,23,1,0,1,1,22,73177,0,0,0,263.71674159913636,8.199297593506158,25.39049154789073,1506,ohtake,20,0.6,2,false,true
506369,jenkinsci/jenkins,java,395,1330636306,1330700983,1330700983,1077,1077,github,false,false,22,1,6,2,1,22,72712,4,0,13,264.0967103091649,8.210474199581911,25.47034877324238,1506,alexlehm,0,0,1,false,false
456248,jenkinsci/jenkins,java,394,1330599551,1331001174,1331001174,6693,6693,commit_sha_in_comments,false,false,22,1,0,2,1,22,72712,23,0,0,264.0967103091649,8.210474199581911,25.47034877324238,1504,lvotypko,6,0.6666666666666666,0,false,false
456249,jenkinsci/jenkins,java,393,1330599002,1330999602,1330999602,6676,6676,merged_in_comments,false,false,22,2,0,1,3,22,73177,742,0,0,263.71674159913636,8.199297593506158,25.39049154789073,1504,ohtake,19,0.631578947368421,2,false,true
456250,jenkinsci/jenkins,java,392,1330558545,1330999814,1330999814,7354,7354,fixes_in_commit,false,false,21,1,0,1,1,22,72712,0,0,0,264.0967103091649,8.210474199581911,25.47034877324238,1503,soid,2,0.0,0,false,false
456251,jenkinsci/jenkins,java,391,1330479754,1330479830,1330479830,1,1,fixes_in_commit,false,false,21,6,0,0,5,20,72681,72,2,0,264.2093532009741,8.21397614232055,25.481212421403118,1502,soid,1,0.0,0,false,false
46456,jenkinsci/jenkins,java,390,1330387092,1330466345,1330466345,1320,1320,merged_in_comments,false,false,21,1,0,1,2,15,72455,26,0,0,265.033469049755,8.239596991235938,25.560692843834104,1498,PerilousApricot,0,0,5,false,false
42554,jenkinsci/jenkins,java,389,1330098359,1330323954,1330323954,3759,3759,github,false,false,21,1,0,0,1,14,72454,0,0,0,265.0371270047203,8.239710713004113,25.561045628950783,1488,timp21337,2,0.0,1,false,false
40804,jenkinsci/jenkins,java,388,1330001383,1333542198,1333542198,59073,59073,merged_in_comments,false,false,22,5,2,2,5,14,72752,84,0,0,264.88618869584343,8.219705300197933,25.896195293600176,1483,thors,1,0.0,0,false,false
40795,jenkinsci/jenkins,java,387,1330001243,1331057583,1331057583,17605,17605,commits_in_master,false,false,22,4,1,2,10,14,72454,276,0,125,265.0371270047203,8.239710713004113,25.561045628950783,1483,thors,0,0,0,false,false
40116,jenkinsci/jenkins,java,386,1329954249,1329986497,1329986497,537,537,github,false,false,22,2,0,0,5,14,72461,27,0,137,265.0115234401954,8.238914726542554,25.5585763376161,1480,fredg02,11,0.45454545454545453,1,false,true
39468,jenkinsci/jenkins,java,385,1329925499,,1329925732,3,,unknown,false,false,22,1,0,0,1,14,72463,0,0,0,265.00420904461583,8.238687330085698,25.55787091343168,2958,emonty,1,1.0,28,false,false
38831,jenkinsci/jenkins,java,383,1329882439,1329894271,1329894271,197,197,github,false,false,22,1,0,0,1,14,72463,0,0,0,265.00420904461583,8.238687330085698,25.55787091343168,1473,gshakhn,0,0,1,false,false
37904,jenkinsci/jenkins,java,382,1329834809,1329925761,1329925761,1515,1515,github,false,false,22,1,1,2,1,14,72463,0,0,26,265.00420904461583,8.238687330085698,25.55787091343168,1473,jclouds,0,0,66,false,false
375332,jenkinsci/jenkins,java,381,1329807876,1344502590,1344502590,244971,244971,fixes_in_commit,false,false,22,250,2,2,414,13,74434,8621,1398,0,266.8269876669264,8.329526829137222,26.22457479109009,1469,alexkoon,1,0.0,1,true,false
36484,jenkinsci/jenkins,java,380,1329752926,1329753054,1329753054,2,2,github,false,false,22,1,0,0,3,12,72408,22,0,0,265.2055021544581,8.244945309910507,25.577284277980333,2938,Delorien84,0,0,0,false,false
35261,jenkinsci/jenkins,java,379,1329669477,1329764794,1329764794,1588,1588,github,false,false,22,3,1,1,6,11,72391,73,0,9,265.26778190659064,8.246881518420798,25.583290740561672,1468,imod,5,0.2,2,false,true
18505,jenkinsci/jenkins,java,378,1329597673,1329748366,1329748360,2511,2511,github,false,false,22,1,0,2,4,11,72328,27,0,2,265.498838624046,8.254064815838955,25.60557460457914,1463,kutzi,14,0.5,2,false,true
373970,jenkinsci/jenkins,java,376,1329314832,1329475116,1329475117,2671,2671,github,false,false,25,2,1,3,5,10,72198,88,0,10,265.9768968669492,8.268927117094655,25.65168010194188,1458,lvotypko,5,0.6,0,true,false
373926,jenkinsci/jenkins,java,374,1329295600,,1329664164,6142,,unknown,false,false,25,3,8,4,3,10,72214,425,471,0,265.9179660453652,8.26709502312571,25.64599662115379,1458,alexkoon,0,0,0,true,false
48493,jenkinsci/jenkins,java,373,1329225236,1331750220,1331750220,42083,42083,github,false,false,25,1,0,1,3,10,72214,7,0,6,265.9179660453652,8.26709502312571,25.64599662115379,1456,zlosch,0,0,0,false,false
29672,jenkinsci/jenkins,java,372,1329148223,1329222792,1329222792,1242,1242,commit_sha_in_comments,false,false,25,4,0,1,5,10,72197,6061,0,0,265.98058091056413,8.269041649930053,25.652035403133095,1453,baileys,2,0.0,0,false,false
27347,jenkinsci/jenkins,java,371,1328857120,1329511846,1329511846,10912,10912,github,false,false,27,1,0,0,2,10,72191,0,0,0,265.8087573243202,8.255876771342688,25.57105456358826,1442,bartosh,1,0.0,6,false,false
26820,jenkinsci/jenkins,java,370,1328806228,,1333290249,74793,,unknown,false,false,27,1,0,2,1,10,72150,17,0,0,265.9043659043659,8.260568260568261,25.585585585585584,1442,imod,4,0.25,2,false,true
26783,jenkinsci/jenkins,java,369,1328804177,1329148104,1329148104,5732,5732,commit_sha_in_comments,false,false,27,4,3,3,5,10,72143,6061,0,0,265.73610745325254,8.289092496846541,25.560345425058564,1442,baileys,1,0.0,0,false,false
26706,jenkinsci/jenkins,java,368,1328798608,1328800930,1328800930,38,38,fixes_in_commit,false,false,26,1,3,2,4,10,72143,3005,0,0,265.73610745325254,8.289092496846541,25.560345425058564,1442,baileys,0,0,0,false,false
34751,jenkinsci/jenkins,java,367,1328295860,1329573533,1329573533,21294,21294,github,false,false,28,1,0,0,5,10,72282,79,2,0,265.66780111231014,8.259317672449573,25.62186989845328,1426,kutzi,13,0.46153846153846156,2,false,true
27343,jenkinsci/jenkins,java,366,1328279277,1328856766,1328856766,9624,9624,commits_in_master,false,false,28,1,0,1,2,10,72191,0,0,0,265.8087573243202,8.255876771342688,25.57105456358826,1426,bartosh,0,0,6,false,false
20791,jenkinsci/jenkins,java,365,1327872251,1327931505,1327931505,987,987,github,false,false,29,2,0,0,2,9,71957,0,0,1,263.7825367928068,8.26882721625415,25.556929833094767,1420,jieryn,0,0,3,false,true
19994,jenkinsci/jenkins,java,364,1327765531,1327773978,1327773978,140,140,github,false,false,29,3,0,0,2,9,71957,68,0,10,263.7825367928068,8.26882721625415,25.556929833094767,1418,ikikko,1,0.0,20,false,false
18145,jenkinsci/jenkins,java,363,1327690082,,1327710405,338,,unknown,false,false,29,1,0,1,1,9,71917,0,0,0,263.9292517763533,8.27342631088616,25.571144513814538,1418,kisielk,0,0,17,false,false
18096,jenkinsci/jenkins,java,362,1327680804,1327709881,1327709881,484,484,github,false,false,29,1,0,0,1,9,71917,2,0,0,263.9292517763533,8.27342631088616,25.571144513814538,1418,recampbell,4,0.75,5,false,false
267582,jenkinsci/jenkins,java,360,1327589148,1327710856,1327710856,2028,2028,merged_in_comments,false,false,29,2,0,1,2,9,71895,56,0,0,264.01001460463175,8.275957994297238,25.578969330273317,1416,vjuranek,7,0.42857142857142855,1,false,true
267555,jenkinsci/jenkins,java,359,1327587232,1327664565,1327664565,1288,1288,merged_in_comments,true,false,29,1,1,2,2,9,71895,80,0,0,264.01001460463175,8.275957994297238,25.578969330273317,1416,axnsoftware,2,0.0,1,false,false
507622,jenkinsci/jenkins,java,358,1327525476,1327526377,1327526377,15,15,github,false,false,29,1,0,0,1,9,71891,4,0,3,264.02470406587753,8.27641846684564,25.58039253870443,2826,mfriedenhagen,6,0.5,24,false,false
276657,jenkinsci/jenkins,java,355,1326940140,1329573867,1329573867,43895,43895,fixes_in_commit,false,false,30,4,9,2,4,10,71790,72,2,0,264.39615545340575,8.288062404234573,25.61638111157543,1402,soid,0,0,0,false,false
506374,jenkinsci/jenkins,java,354,1326933927,1326933946,1326933946,0,0,github,false,false,30,1,0,0,1,10,71790,60,0,7,264.39615545340575,8.288062404234573,25.61638111157543,1402,jorgenpt,0,0,16,false,true
280927,jenkinsci/jenkins,java,353,1326782025,1330386440,1330386440,60073,60073,commit_sha_in_comments,false,false,29,1,0,1,2,10,71790,15,41,0,264.39615545340575,8.288062404234573,25.61638111157543,1399,hayato1980,0,0,2,false,false
269353,jenkinsci/jenkins,java,352,1326774666,1327935456,1327935456,19346,19346,github,false,false,29,2,0,0,1,10,71790,22,0,4,264.39615545340575,8.288062404234573,25.61638111157543,1399,puug,0,0,0,false,false
456239,jenkinsci/jenkins,java,351,1326719097,,1374750575,800584,,unknown,false,false,29,1,1,2,11,10,74434,164,0,0,266.8269876669264,8.329526829137222,26.22457479109009,1397,deruyter,2,0.0,0,false,false
506376,jenkinsci/jenkins,java,350,1326629676,,1326718999,1488,,unknown,false,false,29,3,1,2,13,10,71790,161,0,0,264.39615545340575,8.288062404234573,25.61638111157543,1392,deruyter,1,0.0,0,false,false
506378,jenkinsci/jenkins,java,349,1326565572,1326721152,1326721153,2593,2593,github,false,false,29,1,0,1,2,10,71790,6,0,140,264.39615545340575,8.288062404234573,25.61638111157543,1392,mc1arke,2,1.0,1,false,true
506379,jenkinsci/jenkins,java,348,1326545497,1326720600,1326720600,2918,2918,github,false,false,29,1,0,0,2,10,71790,0,0,140,264.39615545340575,8.288062404234573,25.61638111157543,1391,mc1arke,1,1.0,1,false,true
506380,jenkinsci/jenkins,java,347,1326376754,,1326441692,1082,,unknown,false,false,29,1,3,2,9,10,71790,38,0,0,264.39615545340575,8.288062404234573,25.61638111157543,1384,deruyter,0,0,0,false,false
506383,jenkinsci/jenkins,java,346,1326347133,1326347785,1326347785,10,10,github,false,false,29,1,0,0,1,10,71790,2,0,1,264.39615545340575,8.288062404234573,25.61638111157543,1384,ohtake,18,0.6111111111111112,0,false,true
270470,jenkinsci/jenkins,java,344,1326197355,1328175426,1328175428,32967,32967,github,true,false,30,6,2,1,6,10,71957,16,204,6,263.7825367928068,8.26882721625415,25.556929833094767,1378,ohtake,17,0.5882352941176471,0,false,true
267583,jenkinsci/jenkins,java,343,1326187155,1327589359,1327589360,23370,23370,github,false,false,30,1,0,0,3,9,71790,32,0,3,264.38222593676,8.288062404234573,25.61638111157543,1378,vjuranek,6,0.3333333333333333,1,false,true
272156,jenkinsci/jenkins,java,342,1325888497,1328715963,1328715964,47124,47124,github,false,false,30,12,2,2,16,9,71787,282,8,0,264.03109198044217,8.274478666053742,25.51994093638124,1375,huybrechts,0,0,2,false,false
506384,jenkinsci/jenkins,java,341,1325865764,1325866131,1325866131,6,6,github,false,false,30,1,0,0,9,9,71771,16,0,31,264.0899527664377,8.276323306070697,25.525630129160803,2750,javacruft,0,0,0,false,false
506385,jenkinsci/jenkins,java,340,1325610732,1325615693,1325615693,82,82,merged_in_comments,false,false,30,2,0,1,3,10,71199,7,126,0,252.72826865545866,7.570331043975337,23.975055829435806,1367,blalor,0,0,2,false,false
852182,jenkinsci/jenkins,java,339,1325599718,1325615972,1325615972,270,270,fixes_in_commit,false,false,30,1,0,2,1,10,71199,1,0,0,252.72826865545866,7.570331043975337,23.975055829435806,1367,lvotypko,4,0.75,0,false,false
506387,jenkinsci/jenkins,java,338,1325252083,1325252207,1325252207,2,2,github,false,false,31,1,0,0,1,11,71204,0,0,0,252.33132970057864,7.555755294646368,23.94528397281052,1363,cliffmaury,0,0,0,false,false
963679,jenkinsci/jenkins,java,337,1325179082,1325193968,1325193968,248,248,github,false,false,31,1,0,0,1,11,71194,0,0,1,252.36677248082705,7.556816585667332,23.94864735792342,1363,mc1arke,0,0,1,false,true
506389,jenkinsci/jenkins,java,336,1325026656,1325616365,1325616365,9828,9828,merged_in_comments,false,false,30,2,1,1,9,11,71182,0,154,0,252.40931696215335,7.5580905285043976,23.952684667472113,1361,kiy0taka,0,0,32,false,false
506390,jenkinsci/jenkins,java,335,1324546228,1324683514,1324683514,2288,2288,github,false,false,30,1,0,0,1,15,71146,0,0,2,251.9045343378405,7.533803727546173,23.894526747814353,1355,ialbors,0,0,0,false,false
506393,jenkinsci/jenkins,java,334,1324344220,1324697898,1324697898,5894,5894,github,false,false,30,2,0,1,4,16,71146,25,0,12,251.9045343378405,7.533803727546173,23.894526747814353,1353,fredg02,10,0.4,1,false,true
506395,jenkinsci/jenkins,java,333,1324344126,1324985098,1324985098,10682,10682,commit_sha_in_comments,false,false,30,1,2,3,1,16,71146,2,0,0,251.9045343378405,7.533803727546173,23.894526747814353,1353,fredg02,9,0.4444444444444444,1,false,true
506397,jenkinsci/jenkins,java,332,1324245026,1324294667,1324294667,827,827,commit_sha_in_comments,false,false,30,8,3,2,7,18,71094,23,0,0,252.08878386361715,7.539314147466734,23.91200382592061,1353,fredg02,8,0.5,1,false,true
506399,jenkinsci/jenkins,java,331,1324223107,1325617376,1325617376,23237,23237,fixes_in_commit,false,false,30,1,0,2,18,18,71094,107,181,0,252.08878386361715,7.539314147466734,23.91200382592061,1353,imod,3,0.3333333333333333,1,true,true
506400,jenkinsci/jenkins,java,330,1324029010,1325618220,1325618220,26486,26486,merged_in_comments,false,false,30,1,1,1,2,19,71095,75,0,0,252.08523806174838,7.539208101835572,23.911667487165058,1352,tivv,0,0,0,false,false
506402,jenkinsci/jenkins,java,329,1323977176,1325619759,1325619759,27376,27376,merged_in_comments,false,false,30,1,1,1,1,19,71095,0,0,0,252.08523806174838,7.539208101835572,23.911667487165058,1352,stisti,5,0.4,1,false,true
506403,jenkinsci/jenkins,java,328,1323955417,1325629875,1325629875,27907,27907,merged_in_comments,false,false,29,2,1,1,6,20,71078,178,0,0,252.1455302625285,7.541011283378824,23.917386533104477,1352,Vlatombe,4,0.0,2,false,false
506404,jenkinsci/jenkins,java,327,1323913828,1323933309,1323933310,324,324,github,false,false,29,1,0,0,2,20,71072,16,0,7,252.16681674921205,7.541647906348492,23.919405673120217,1352,recampbell,3,0.6666666666666666,5,false,false
506405,jenkinsci/jenkins,java,326,1323838281,1325632987,1325632987,29911,29911,merged_in_comments,false,false,29,4,0,1,30,20,71072,364,886,0,252.16681674921205,7.541647906348492,23.919405673120217,1350,albert-so,0,0,1,false,false
963680,jenkinsci/jenkins,java,325,1323761200,1323770263,1323770263,151,151,github,false,false,28,1,0,0,1,20,71072,0,2,0,252.16681674921205,7.541647906348492,23.919405673120217,1348,lvotypko,3,0.6666666666666666,0,false,false
