pull_req_id,project_name,github_id,created_at,merged_at,closed_at,lifetime_minutes,mergetime_minutes,team_size,num_commits,num_comments,files_changed,perc_external_contribs,sloc,src_churn,test_churn,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,requester,prev_pullreqs,requester_succ_rate,followers,intra_branch,main_team_member
476209,SpoutDev/SpoutAPI,308,1343351701,1343351736,1343351736,0,0,18,1,0,1,21,32161,22,0,2,195.08099872516402,9.763378004415285,296.66366095581606,149,simplyianm,10,0.6,16,false,false
476210,SpoutDev/SpoutAPI,307,1343325930,1343359489,1343359490,559,559,18,1,0,2,21,32161,52,0,2,195.08099872516402,9.763378004415285,296.66366095581606,298,Sleaker,17,0.7647058823529411,16,false,false
476211,SpoutDev/SpoutAPI,306,1343324901,1343325005,1343325005,1,1,18,1,0,4,21,32090,155,0,2,195.51262075412902,9.784979744468682,297.32003739482707,298,Sleaker,16,0.75,16,false,false
476212,SpoutDev/SpoutAPI,305,1343238572,1343248779,1343248779,170,170,17,1,0,2,21,32084,4,0,8,195.54918339359182,9.786809624735069,297.3756389477621,298,bergerkiller,83,0.891566265060241,20,false,false
476213,SpoutDev/SpoutAPI,304,1343232324,1343249697,1343249697,289,289,17,1,0,1,21,32084,12,0,7,195.54918339359182,9.786809624735069,297.3756389477621,298,DziNeIT,3,0.0,6,false,false
225361,SpoutDev/SpoutAPI,303,1343155904,1343157610,1343157610,28,28,17,1,0,3,21,32085,97,28,10,194.8262427925822,9.755337385070906,296.6183574879227,298,bergerkiller,82,0.8902439024390244,20,false,false
224512,SpoutDev/SpoutAPI,302,1343131327,1343137887,1343137887,109,109,17,1,0,1,21,32085,58,0,4,194.8262427925822,9.755337385070906,296.6183574879227,298,Sleaker,15,0.7333333333333333,16,false,false
224210,SpoutDev/SpoutAPI,301,1343121136,1343138084,1343138084,282,282,17,1,0,6,21,32085,77,0,66,194.8262427925822,9.755337385070906,296.6183574879227,149,bergerkiller,81,0.8888888888888888,10,false,false
221007,SpoutDev/SpoutAPI,300,1342962190,1342965622,1342965623,57,57,17,1,0,8,20,32067,374,0,106,194.93560358000437,9.760813297159073,296.7848567062712,298,bergerkiller,80,0.8875,20,false,false
220972,SpoutDev/SpoutAPI,299,1342959245,1342959290,1342959290,0,0,17,1,0,2,20,32070,11,0,22,194.91736825693795,9.759900218272529,296.7570938571874,298,bergerkiller,79,0.8860759493670886,20,false,false
217857,SpoutDev/SpoutAPI,298,1342758165,1342759228,1342759228,17,17,17,1,0,8,20,32025,32,0,51,194.3169398907104,9.711163153786105,296.20608899297423,298,simplyianm,9,0.5555555555555556,30,false,false
405441,SpoutDev/SpoutAPI,297,1342710366,,1342710431,1,,17,5,0,3,20,32025,28,0,0,194.3169398907104,9.711163153786105,296.20608899297423,298,DDoSQc,10,0.7,6,true,false
214628,SpoutDev/SpoutAPI,296,1342624858,1342647610,1342647610,379,379,17,1,0,3,20,32012,42,0,39,194.39585155566664,9.715106834936899,296.32637760839685,298,bergerkiller,78,0.8846153846153846,20,false,false
213246,SpoutDev/SpoutAPI,295,1342570107,1342570233,1342570233,2,2,17,1,0,1,20,32012,2,0,1,194.39585155566664,9.715106834936899,296.32637760839685,298,Sleaker,14,0.7142857142857143,16,false,false
210973,SpoutDev/SpoutAPI,294,1342495939,1342497356,1342497356,23,23,17,1,0,1,20,31646,20,0,8,196.6441256398913,9.827466346457689,299.75352335208237,296,simplyianm,8,0.5,30,false,false
404777,SpoutDev/SpoutAPI,293,1342450180,,1342499631,824,,17,1,0,2,20,31646,26,0,0,196.6441256398913,9.827466346457689,299.75352335208237,296,DDoSQc,9,0.7777777777777778,6,true,false
209247,SpoutDev/SpoutAPI,292,1342432369,1342550463,1342550463,1968,1968,17,1,0,6,20,31646,91,0,16,196.6441256398913,9.827466346457689,299.75352335208237,296,bergerkiller,77,0.8831168831168831,20,false,false
208905,SpoutDev/SpoutAPI,291,1342414690,1342551823,1342551823,2285,2285,17,1,0,10,20,31656,820,0,1,196.58200657063432,9.82436189032095,299.65883244882485,296,Sleaker,13,0.6923076923076923,16,false,false
206255,SpoutDev/SpoutAPI,290,1342215963,1342301910,1342301910,1432,1432,17,2,0,4,20,31583,107,9,58,196.78307950479686,9.815407022765411,300.22480448342463,296,bergerkiller,76,0.881578947368421,20,false,false
205257,SpoutDev/SpoutAPI,289,1342187209,1342381558,1342381558,3239,3239,17,1,0,1,20,31583,51,0,2,196.78307950479686,9.815407022765411,300.22480448342463,296,Darsstar,10,0.8,6,false,false
203628,SpoutDev/SpoutAPI,288,1342119962,1342126630,1342126630,111,111,17,1,0,10,20,31458,87,0,67,197.34248839722804,9.854409053340964,301.13166762031915,296,bergerkiller,75,0.88,20,false,false
403562,SpoutDev/SpoutAPI,287,1342034443,,1342456493,7034,,17,3,0,13,20,31458,1400,0,0,197.34248839722804,9.854409053340964,301.13166762031915,296,dredhorse,2,0.0,2,true,false
200107,SpoutDev/SpoutAPI,286,1341962659,1342368364,1342368364,6761,6761,17,1,0,7,20,31458,101,0,29,197.34248839722804,9.854409053340964,301.13166762031915,296,Sleaker,12,0.6666666666666666,16,false,false
199706,SpoutDev/SpoutAPI,285,1341946640,1341958126,1341958126,191,191,17,1,1,47,19,31458,352,0,60,197.34248839722804,9.854409053340964,301.13166762031915,148,Sleaker,11,0.6363636363636364,8,false,false
403272,SpoutDev/SpoutAPI,284,1341939411,,1342018901,1324,,17,3,0,1,19,31458,20,0,0,197.34248839722804,9.854409053340964,301.13166762031915,296,DziNeIT,2,0.0,4,true,false
197970,SpoutDev/SpoutAPI,283,1341876062,1341876168,1341876168,1,1,17,1,0,65,19,31462,399,0,211,197.31739876676627,9.853156188417774,301.09338249316636,296,Sleaker,10,0.6,16,false,false
197358,SpoutDev/SpoutAPI,282,1341853697,1341876197,1341876197,375,375,17,1,0,3,19,31462,45,0,13,197.31739876676627,9.853156188417774,301.09338249316636,294,kitskub,5,0.8,0,false,false
196626,SpoutDev/SpoutAPI,281,1341830155,1341847701,1341847702,292,292,17,1,0,5,19,31451,84,0,57,197.38641060697591,9.856602333789068,301.19869002575433,294,bergerkiller,74,0.8783783783783784,20,false,false
402788,SpoutDev/SpoutAPI,280,1341771317,,1342433047,11028,,16,1,5,1,19,31458,161,0,0,197.34248839722804,9.854409053340964,301.13166762031915,294,dredhorse,1,0.0,2,true,false
402780,SpoutDev/SpoutAPI,279,1341767291,,1341770728,57,,16,3,11,2,19,31450,308,0,0,197.39268680445153,9.85691573926868,301.20826709062004,294,dredhorse,0,0,2,true,false
195578,SpoutDev/SpoutAPI,278,1341756927,1341763579,1341763579,110,110,16,1,0,29,19,31464,122,10,183,197.3684210526316,9.852529875413172,301.137808288838,294,bergerkiller,73,0.8767123287671232,20,false,false
194686,SpoutDev/SpoutAPI,277,1341671559,1341672259,1341672259,11,11,16,1,0,13,19,31233,249,0,101,198.8281625204111,9.925399417283002,303.36503057663367,147,Sleaker,9,0.5555555555555556,8,false,false
193344,SpoutDev/SpoutAPI,276,1341608400,,1341609534,18,,15,1,0,10,19,29308,248,0,0,209.9767981438515,10.577316773577179,320.0491333424321,294,Sleaker,8,0.625,16,false,false
191665,SpoutDev/SpoutAPI,275,1341545342,1341758761,1341758761,3556,3556,15,1,0,8,19,31235,439,0,40,198.81543140707538,9.9247638866656,303.3456058908276,147,kitskub,4,0.75,0,false,false
191357,SpoutDev/SpoutAPI,274,1341525067,1341583993,1341583993,982,982,15,1,0,1,18,29309,7,0,3,209.96963390084957,10.5769558838582,320.038213518032,294,Sleaker,7,0.5714285714285714,16,false,false
402195,SpoutDev/SpoutAPI,273,1341523129,1341622260,1341622260,1652,1652,15,4,0,5,18,29308,238,0,21,209.9767981438515,10.577316773577179,320.0491333424321,294,DDoSQc,8,0.75,6,true,false
193320,SpoutDev/SpoutAPI,272,1341518462,1341607223,1341607223,1479,1479,15,1,0,6,18,29308,204,111,0,209.9767981438515,10.577316773577179,320.0491333424321,147,bergerkiller,72,0.875,10,false,false
191174,SpoutDev/SpoutAPI,271,1341518399,1341518523,1341518523,2,2,15,1,0,1,18,29298,24,0,2,210.04846747218238,10.580927025735544,320.1583725851594,147,Sleaker,6,0.5,8,false,false
401833,SpoutDev/SpoutAPI,270,1341384670,,1341503366,1978,,15,1,0,1,19,29225,4,0,0,210.5731394354149,10.607356715141146,320.9580838323353,294,simplyianm,7,0.5714285714285714,28,true,false
186178,SpoutDev/SpoutAPI,269,1341280526,1341282831,1341282831,38,38,15,1,0,1,19,29218,46,0,1,210.62358819905538,10.609898008077213,321.0349784379492,147,Sleaker,5,0.4,8,false,false
184585,SpoutDev/SpoutAPI,268,1341206833,1341421999,1341421999,3586,3586,15,1,0,1,19,29004,92,0,8,212.1776306716315,10.688180940559924,323.40366845952286,294,iceReaper,0,0,6,false,false
184338,SpoutDev/SpoutAPI,267,1341178789,1341257216,1341257216,1307,1307,15,1,0,9,19,29004,194,0,18,212.1776306716315,10.688180940559924,323.40366845952286,294,bergerkiller,71,0.8732394366197183,20,false,false
182114,SpoutDev/SpoutAPI,266,1340990705,1340991270,1340991270,9,9,15,1,0,1,19,28898,139,0,0,212.9559139040764,10.727385978268392,324.58993701986293,294,bergerkiller,70,0.8714285714285714,18,false,false
180998,SpoutDev/SpoutAPI,265,1340937338,,1341101597,2737,,15,1,0,12,19,28898,31,0,0,212.9559139040764,10.727385978268392,324.58993701986293,294,tips48,9,0.5555555555555556,24,false,false
171245,SpoutDev/SpoutAPI,264,1340394655,1340484160,1340484160,1491,1491,15,2,0,5,22,28771,46,3,33,213.86117966007436,10.774738451913384,325.98797400159884,290,bergerkiller,69,0.8695652173913043,18,false,false
171154,SpoutDev/SpoutAPI,263,1340391057,1340391737,1340391737,11,11,15,1,0,2,22,28237,12,0,43,209.61858554379006,10.836845273931367,319.7223501080143,145,bergerkiller,68,0.8676470588235294,9,false,false
169380,SpoutDev/SpoutAPI,262,1340302371,1340389977,1340389977,1460,1460,15,2,0,12,22,28180,244,0,103,210.04258339247696,10.858765081618168,320.36905606813343,290,bergerkiller,67,0.8656716417910447,18,false,false
398769,SpoutDev/SpoutAPI,261,1340241097,,1341522470,21356,,15,5,2,5,21,29309,238,0,21,209.96963390084957,10.5769558838582,320.038213518032,290,DDoSQc,7,0.8571428571428571,6,true,false
398690,SpoutDev/SpoutAPI,260,1340207024,1340238496,1340238496,524,524,15,0,0,0,21,28101,0,0,0,208.74701967901498,10.818120351588911,318.6363474609444,288,DDoSQc,6,0.8333333333333334,6,true,false
169369,SpoutDev/SpoutAPI,259,1340117849,1340301666,1340301666,3063,3063,15,1,0,7,21,28105,190,86,26,208.78847180217045,10.816580679594379,318.5909980430529,288,bergerkiller,66,0.8636363636363636,18,false,false
327362,SpoutDev/SpoutAPI,258,1340098598,1340113444,1340113444,247,247,15,1,0,3,21,27459,162,0,10,209.25743836264976,10.706872063804216,320.25929567719146,288,bergerkiller,65,0.8615384615384616,18,false,false
327180,SpoutDev/SpoutAPI,257,1340052453,1340055150,1340055151,44,44,15,2,0,2,21,27426,112,0,28,209.5092248231605,10.719754977029096,320.64464376868665,288,bergerkiller,64,0.859375,18,false,false
172202,SpoutDev/SpoutAPI,256,1339945393,,1341629892,28074,,16,1,0,1,21,29308,241,135,0,209.9767981438515,10.577316773577179,320.0491333424321,144,W1ndwaker,31,0.8064516129032258,4,false,true
326684,SpoutDev/SpoutAPI,255,1339943244,1339943292,1339943293,0,0,15,1,0,1,21,27379,12,0,4,209.86887760692503,10.738156981628254,321.1950765184996,288,bergerkiller,63,0.8571428571428571,18,false,false
326678,SpoutDev/SpoutAPI,254,1339941819,1339942071,1339942071,4,4,15,1,0,1,21,27373,8,0,3,209.91487962590875,10.740510722244547,321.26548058305633,144,bergerkiller,62,0.8548387096774194,9,false,false
201666,SpoutDev/SpoutAPI,253,1339937005,1343273294,1343273294,55604,55604,15,1,11,6,21,31235,38,0,30,198.81543140707538,9.9247638866656,303.3456058908276,288,ZNickq,14,0.6428571428571429,16,false,false
326561,SpoutDev/SpoutAPI,252,1339792128,1339868964,1339868964,1280,1280,15,1,3,12,22,26751,510,84,52,211.54349370117004,10.915479795147846,322.6047624387873,288,W1ndwaker,30,0.8,8,false,true
325425,SpoutDev/SpoutAPI,251,1339625304,1339700717,1339700717,1256,1256,15,2,0,1,21,26696,176,0,2,211.97932274498052,10.937968234941565,323.26940365597846,286,TomyLobo,11,0.6363636363636364,32,false,false
397532,SpoutDev/SpoutAPI,250,1339621789,,1339720191,1640,,15,1,0,11,21,26751,460,0,0,211.54349370117004,10.915479795147846,322.6047624387873,286,W1ndwaker,29,0.8275862068965517,8,true,true
324827,SpoutDev/SpoutAPI,249,1339526107,1339531846,1339531846,95,95,15,1,5,20,20,26651,271,34,90,211.51176316085702,10.918914862481708,322.014183332708,286,bergerkiller,61,0.8524590163934426,18,false,false
324274,SpoutDev/SpoutAPI,248,1339438683,1339446658,1339446658,132,132,15,3,0,5,20,26623,246,83,2,209.96882394921684,10.78015249971829,319.0850016902678,286,TomyLobo,10,0.6,32,false,false
396562,SpoutDev/SpoutAPI,247,1339169114,,1340206806,17294,,15,19,0,40,21,28101,1220,0,0,208.74701967901498,10.818120351588911,318.6363474609444,286,DDoSQc,5,1.0,6,true,false
322911,SpoutDev/SpoutAPI,246,1339119863,1339335205,1339335205,3589,3589,15,5,0,73,22,26525,1628,76,391,210.14137606032045,10.782280867106502,318.22808671065036,286,TomyLobo,9,0.5555555555555556,32,false,false
322227,SpoutDev/SpoutAPI,245,1339011037,,1339526005,8582,,15,1,9,2,21,26747,227,34,0,210.7526077690956,10.87972482895278,320.85841402774145,286,bergerkiller,60,0.8666666666666667,18,false,false
321670,SpoutDev/SpoutAPI,244,1338905799,1338906574,1338906575,12,12,15,1,0,5,22,25135,115,0,50,203.58066441217426,11.25920031828128,307.6984284861747,142,bergerkiller,59,0.864406779661017,9,false,false
320963,SpoutDev/SpoutAPI,243,1338745387,1338844832,1338844832,1657,1657,15,1,2,19,23,25040,507,2,233,204.35303514376994,11.301916932907348,308.8658146964856,284,bergerkiller,58,0.8620689655172413,18,false,false
320875,SpoutDev/SpoutAPI,242,1338714382,,1338722337,132,,16,1,0,1,23,24461,27,0,0,207.59576468664403,11.569437063080004,314.29622664649855,142,bergerkiller,57,0.8771929824561403,9,false,false
320705,SpoutDev/SpoutAPI,241,1338637757,1338664467,1338664467,445,445,16,1,0,15,23,23932,489,0,168,205.54069864616415,11.78338626107304,312.0090255724553,284,bergerkiller,56,0.875,18,false,false
320643,SpoutDev/SpoutAPI,240,1338601136,1338770197,1338770197,2817,2817,16,1,0,6,23,24487,434,0,16,207.70204598358313,11.557152774941807,314.28921468534327,284,kitskub,3,0.6666666666666666,0,false,false
320598,SpoutDev/SpoutAPI,239,1338584587,1338586487,1338586487,31,31,16,1,0,5,23,23717,105,0,58,202.72378462706075,11.848041489227136,307.7117679301767,284,bergerkiller,55,0.8727272727272727,18,false,false
320528,SpoutDev/SpoutAPI,238,1338575345,1338575908,1338575909,9,9,16,1,0,1,23,23675,7,0,2,203.08342133051744,11.869060190073917,308.25765575501583,284,bergerkiller,54,0.8703703703703703,18,false,false
320386,SpoutDev/SpoutAPI,237,1338555006,1338570539,1338570539,258,258,16,1,0,2,23,23656,67,0,48,203.24653364896855,11.878593168752113,308.50524179912077,284,bergerkiller,53,0.8679245283018868,18,false,false
319936,SpoutDev/SpoutAPI,236,1338475869,1338476052,1338476052,3,3,17,1,0,4,23,23433,101,0,20,205.3087526138352,11.991635727392994,311.65450433149834,284,bergerkiller,52,0.8653846153846154,18,false,false
319648,SpoutDev/SpoutAPI,235,1338424058,1338518614,1338518615,1575,1575,17,1,0,6,23,23496,478,0,11,204.75825672454886,11.959482465100443,310.8188627851549,284,kitskub,2,0.5,0,false,false
319179,SpoutDev/SpoutAPI,234,1338325177,1338392317,1338392317,1119,1119,17,1,0,1,23,23271,52,0,3,206.73800008594387,12.07511494993769,313.82407288040906,142,bergerkiller,51,0.8627450980392157,9,false,false
318734,SpoutDev/SpoutAPI,233,1338254995,1338255553,1338255553,9,9,17,1,0,0,23,23191,48,0,1,207.45116640075892,12.1167694364193,314.90664481911085,284,kitskub,1,0.0,0,false,false
318547,SpoutDev/SpoutAPI,232,1338211858,1338231028,1338231029,319,319,18,1,0,5,24,22960,1160,0,21,206.88153310104528,11.890243902439025,314.80836236933794,284,bergerkiller,50,0.86,16,false,false
318327,SpoutDev/SpoutAPI,231,1338149922,1338150480,1338150480,9,9,18,1,0,1,24,22399,16,0,7,209.38434751551407,12.143399258895485,318.18384749319165,142,bergerkiller,49,0.8571428571428571,8,false,false
318241,SpoutDev/SpoutAPI,230,1338120545,,1338847345,12113,,17,2,5,15,24,23716,162,0,0,202.7323326024625,11.848541069320289,307.72474278967786,284,TomyLobo,8,0.625,30,false,false
476334,SpoutDev/SpoutAPI,229,1338114975,,1338221223,1770,,17,1,0,1,24,22380,25,0,0,209.562109025916,12.153708668453977,318.4986595174263,142,DziNeIT,1,0.0,2,false,false
476335,SpoutDev/SpoutAPI,228,1338105560,,1338221212,1927,,17,1,0,1,24,22380,13,0,0,209.562109025916,12.153708668453977,318.4986595174263,142,DziNeIT,0,0,2,false,false
318105,SpoutDev/SpoutAPI,227,1338046200,1338048335,1338048335,35,35,17,1,0,1,24,22372,26,0,1,208.92186661898802,12.113355980690148,317.94207044519936,142,bergerkiller,48,0.8541666666666666,8,false,false
318053,SpoutDev/SpoutAPI,226,1338025821,1338043044,1338043044,287,287,17,2,0,28,24,22389,313,46,146,208.76323194425834,12.1041582920184,317.70065657242395,284,bergerkiller,47,0.851063829787234,16,false,false
317636,SpoutDev/SpoutAPI,225,1337935747,1337948443,1337948443,211,211,17,1,0,1,24,22191,5,0,23,207.2011175701861,12.16709476814925,315.21788112297776,280,bergerkiller,46,0.8478260869565217,16,false,false
393879,SpoutDev/SpoutAPI,224,1337895677,1337897319,1337897319,27,27,17,1,0,1,25,22260,19,0,13,206.55884995507637,12.129380053908356,314.240790655885,280,W1ndwaker,28,0.8214285714285714,6,true,true
317220,SpoutDev/SpoutAPI,223,1337863601,1337863874,1337863874,4,4,17,1,0,5,25,22210,709,0,58,207.0238631247186,12.15668617739757,314.948221521837,280,bergerkiller,45,0.8444444444444444,16,false,false
316156,SpoutDev/SpoutAPI,222,1337703370,,1337862908,2658,,15,1,0,3,26,22073,18,0,0,206.2701037466588,12.186834594300729,313.0521451547139,280,bergerkiller,44,0.8636363636363636,16,false,false
393316,SpoutDev/SpoutAPI,221,1337690636,1337696935,1337696935,104,104,15,1,0,1,26,22051,91,0,6,206.4758967847263,12.19899324293683,313.36447326651853,280,DDoSQc,4,1.0,6,true,false
315930,SpoutDev/SpoutAPI,220,1337676648,1337681046,1337681046,73,73,15,1,0,1,26,22050,8,0,17,206.48526077097506,12.199546485260772,313.3786848072562,140,bergerkiller,43,0.8604651162790697,8,false,false
315903,SpoutDev/SpoutAPI,219,1337672488,1337673880,1337673880,23,23,15,1,0,3,26,22026,75,0,52,206.7102515209298,12.212839371651684,313.72014891491875,280,bergerkiller,42,0.8571428571428571,16,false,false
315823,SpoutDev/SpoutAPI,218,1337653984,,1338231498,9625,,15,1,6,4,26,22219,257,0,0,207.07502587875243,12.151762005490795,314.86565552005044,280,mikeprimm,1,1.0,14,false,false
315731,SpoutDev/SpoutAPI,217,1337636942,1338906635,1338906635,21161,21161,15,1,0,1,26,23716,76,0,0,202.7323326024625,11.848541069320289,307.72474278967786,280,atheriel,0,0,0,false,false
315697,SpoutDev/SpoutAPI,216,1337632567,1337636946,1337636946,72,72,15,1,0,26,26,21508,456,205,102,211.59568532639017,12.460479821461782,319.2765482611121,280,bergerkiller,41,0.8536585365853658,16,false,false
393158,SpoutDev/SpoutAPI,215,1337622554,1337685918,1337685918,1056,1056,14,0,1,0,26,22051,0,0,0,206.4758967847263,12.19899324293683,313.36447326651853,280,DDoSQc,3,1.0,6,true,false
314818,SpoutDev/SpoutAPI,214,1337449944,1337450291,1337450291,5,5,14,1,0,1,27,21277,12,0,1,205.0571039150256,12.548761573530102,308.40814024533535,280,bergerkiller,40,0.85,16,false,false
314779,SpoutDev/SpoutAPI,213,1337439371,1337449189,1337449190,163,163,14,1,0,38,27,21176,854,354,94,203.8156403475633,12.46694370986022,302.3706082357386,280,bergerkiller,39,0.8461538461538461,16,false,false
313767,SpoutDev/SpoutAPI,212,1337243822,1337269439,1337269439,426,426,14,1,0,1,28,21048,8,0,8,200.6366400608134,12.25769669327252,296.8928164196123,280,bergerkiller,38,0.8421052631578947,16,false,false
312912,SpoutDev/SpoutAPI,211,1337107195,1337659722,1337659722,9208,9208,14,1,0,1,27,20806,6,0,1,199.50975680092282,12.208016918196673,295.34749591464,280,nallar,4,0.75,8,false,false
392065,SpoutDev/SpoutAPI,210,1337103200,1337106508,1337106508,55,55,14,1,0,3,27,20775,49,0,4,199.8074608904934,12.226233453670277,295.78820697954274,280,ZNickq,13,0.6153846153846154,16,true,false
312437,SpoutDev/SpoutAPI,209,1337028290,1337028436,1337028437,2,2,14,1,0,2,27,20737,27,68,19,198.43757534841106,12.103968751506967,293.72618990210736,278,nallar,3,0.6666666666666666,8,false,false
312436,SpoutDev/SpoutAPI,208,1337028143,1337028308,1337028308,2,2,14,2,0,2,27,20737,27,68,19,198.43757534841106,12.103968751506967,293.72618990210736,139,nallar,2,1.0,4,false,false
312423,SpoutDev/SpoutAPI,207,1337026469,1337027956,1337027956,24,24,14,1,0,1,27,20702,66,0,21,198.77306540430874,12.124432421988214,294.22278040769004,139,bergerkiller,37,0.8378378378378378,8,false,false
391865,SpoutDev/SpoutAPI,206,1337023244,1337023449,1337023449,3,3,14,2,0,2,27,20716,12,23,13,199.55589882216643,12.16451052326704,296.24444873527705,278,nallar,1,1.0,8,true,false
391858,SpoutDev/SpoutAPI,205,1337021447,1337022316,1337022316,14,14,14,1,0,2,27,20702,27,49,10,198.77306540430874,12.124432421988214,294.22278040769004,278,nallar,0,0,8,true,false
311869,SpoutDev/SpoutAPI,204,1336930654,,1338221251,21509,,14,1,0,1,27,20264,4,0,0,199.51638373470192,12.337149624950651,295.4500592183182,278,dvdbrander,0,0,0,false,false
311861,SpoutDev/SpoutAPI,203,1336927982,1337659705,1337659705,12195,12195,14,3,0,4,27,20264,196,0,0,199.51638373470192,12.337149624950651,295.4500592183182,139,Waterflames,0,0,0,false,false
391626,SpoutDev/SpoutAPI,202,1336925863,,1336943927,301,,14,2,0,6,27,20264,60,0,0,199.51638373470192,12.337149624950651,295.4500592183182,278,Lauwenmark,0,0,0,true,false
311419,SpoutDev/SpoutAPI,201,1336789821,1337188056,1337188056,6637,6637,14,1,0,3,26,20806,126,0,2,199.50975680092282,12.208016918196673,295.34749591464,276,mikeprimm,0,0,12,false,false
391346,SpoutDev/SpoutAPI,200,1336775364,1336775539,1336775539,2,2,14,1,0,2,26,20255,21,0,31,199.6050357936312,12.342631449024932,295.5813379412491,276,W1ndwaker,27,0.8148148148148148,6,true,true
311310,SpoutDev/SpoutAPI,199,1336762962,1336763064,1336763064,1,1,14,1,0,1,26,20246,38,0,11,199.6937666699595,12.348118146794429,295.712733379433,276,bergerkiller,36,0.8333333333333334,16,false,false
121174,SpoutDev/SpoutAPI,198,1336760374,1336760870,1336760870,8,8,14,1,0,6,26,20246,77,0,0,199.6937666699595,12.348118146794429,295.712733379433,276,bergerkiller,35,0.8285714285714286,16,false,false
121046,SpoutDev/SpoutAPI,197,1336754338,1336754408,1336754408,1,1,14,1,0,2,26,20245,11,0,13,199.7036305260558,12.348728081007657,295.72734008397134,276,bergerkiller,34,0.8235294117647058,16,false,false
120651,SpoutDev/SpoutAPI,196,1336736986,1336745017,1336745017,133,133,14,1,0,9,26,20272,79,0,38,199.43764798737175,12.332280978689818,295.33346487766374,276,bergerkiller,33,0.8181818181818182,16,false,false
120016,SpoutDev/SpoutAPI,195,1336686641,1336686700,1336686700,0,0,14,1,0,1,26,20312,10,0,5,199.04489956675855,12.307995273729816,294.75187081528156,138,bergerkiller,32,0.8125,8,false,false
119803,SpoutDev/SpoutAPI,194,1336676217,1336676289,1336676289,1,1,14,1,0,2,26,20303,53,0,3,199.13313303452694,12.313451214106289,294.88252967541746,276,bergerkiller,31,0.8064516129032258,16,false,false
119551,SpoutDev/SpoutAPI,193,1336666061,1336668037,1336668037,32,32,14,1,0,3,26,20289,26,42,9,198.62979939868893,12.272660062102618,293.3116467051111,276,bergerkiller,30,0.8,16,false,false
390680,SpoutDev/SpoutAPI,192,1336582395,1336589850,1336589850,124,124,14,1,0,1,26,20257,21,0,1,199.2891346201313,12.34141284494249,293.9724539665301,138,DDoSQc,2,1.0,3,true,false
390643,SpoutDev/SpoutAPI,191,1336571624,1336573128,1336573128,25,25,14,1,0,1,26,20254,8,0,5,199.3186531055594,12.343240841315295,294.01599684013036,138,DDoSQc,1,1.0,3,true,false
34907,SpoutDev/SpoutAPI,190,1336566300,1336590093,1336590093,396,396,14,1,2,6,26,20257,212,40,36,199.2891346201313,12.34141284494249,293.9724539665301,276,bergerkiller,29,0.7931034482758621,16,false,false
116699,SpoutDev/SpoutAPI,189,1336492504,1336494769,1336494769,37,37,14,1,0,2,26,20280,10,0,21,199.06311637080867,12.32741617357002,293.63905325443784,274,bergerkiller,28,0.7857142857142857,16,false,false
115895,SpoutDev/SpoutAPI,188,1336430555,1336430916,1336430916,6,6,14,1,0,2,26,20269,77,0,19,199.17114805861166,12.334106270659628,293.7984113671123,274,bergerkiller,27,0.7777777777777778,16,false,false
115832,SpoutDev/SpoutAPI,187,1336425819,1336425862,1336425862,0,0,14,1,0,3,26,20259,31,0,28,199.26946048669728,12.340194481465028,293.94343254849696,274,bergerkiller,26,0.7692307692307693,16,false,false
114604,SpoutDev/SpoutAPI,186,1336339160,1336339374,1336339374,3,3,14,1,0,1,26,19678,45,0,9,205.1529626994613,12.70454314462852,302.67303587762984,272,bergerkiller,25,0.76,16,false,false
114593,SpoutDev/SpoutAPI,185,1336338192,1336338480,1336338480,4,4,14,1,0,3,26,19641,72,0,12,205.5394328191029,12.7284761468357,303.24321572221373,136,bergerkiller,24,0.75,8,false,false
114380,SpoutDev/SpoutAPI,184,1336319152,1336320958,1336320958,30,30,14,1,0,1,26,19635,0,97,0,202.4446142093201,12.426788897377133,299.0578049401579,272,bergerkiller,23,0.7391304347826086,16,false,false
389448,SpoutDev/SpoutAPI,183,1336076741,1336082371,1336082371,93,93,14,1,0,3,26,19063,49,0,29,208.51912080994597,12.799664271101086,308.0312647537114,136,DDoSQc,0,0,3,true,false
389437,SpoutDev/SpoutAPI,182,1336072352,1336072549,1336072549,3,3,14,1,0,1,26,19063,13,0,3,208.51912080994597,12.799664271101086,308.0312647537114,272,W1ndwaker,26,0.8076923076923077,6,true,true
111309,SpoutDev/SpoutAPI,181,1336042769,1336318524,1336318524,4595,4595,14,1,0,1,26,19593,105,0,0,202.8785790843669,12.453427244424029,299.69887204613894,272,bergerkiller,22,0.7272727272727273,16,false,false
109346,SpoutDev/SpoutAPI,180,1335899175,1335899424,1335899424,4,4,14,1,0,1,26,18928,17,0,2,206.6251056635672,12.838123415046493,304.25824175824175,135,bergerkiller,21,0.7142857142857143,8,false,false
109117,SpoutDev/SpoutAPI,179,1335890473,1335898305,1335898305,130,130,14,1,0,1,25,18906,6,0,7,205.59610705596106,12.853062519834975,302.6552417222046,270,bergerkiller,20,0.7,16,false,false
109109,SpoutDev/SpoutAPI,178,1335890078,,1335890408,5,,14,1,0,4,25,18906,413,0,0,205.59610705596106,12.853062519834975,302.6552417222046,270,bergerkiller,19,0.7368421052631579,16,false,false
